Ts_ns,cvs_avg_ns,err_ns
140.4,0.0017958469216853665,0.00010013428204694082
140.5,0.0017959504780485941,0.00010015000075384594
140.6,0.0017960546493122666,0.00010016500193324614
140.7,0.0017961594324051294,0.00010017928904252629
140.8,0.0017962648242567303,0.00010019286554111859
140.9,0.001796370821797573,0.00010020573489045217
141.0,0.0017964774219592318,0.00010021790055395058
141.1,0.0017965846216745358,0.00010022936599697693
141.2,0.0017966924178776664,0.00010024013468679823
141.3,0.001796800807504327,0.00010025021009253187
141.4,0.001796909787491868,0.00010025959568515369
141.5,0.0017970193547794118,0.00010026829493739753
141.6,0.0017971295063080185,0.00010027631132376973
141.7,0.0017972402390207815,0.00010028364832046634
141.8,0.0017973515498629796,0.00010029030940536575
141.9,0.0017974634357822083,0.00010029629805796141
142.0,0.0017975758937284882,0.00010030161775934318
142.1,0.0017976889206544292,0.00010030627199212885
142.2,0.0017978025135153113,0.00010031026424045744
142.3,0.001797916669269242,0.00010031359798989499
142.4,0.0017980313848772612,0.00010031627672744278
142.5,0.0017981466573034697,0.00010031830394145734
142.6,0.0017982624835151447,0.00010031968312162089
142.7,0.001798378860482867,0.00010032041775889641
142.8,0.0017984957851806262,0.00010032051134546581
142.9,0.0017986132545859425,0.00010031996737471381
143.0,0.0017987312656799783,0.00010031878934113675
143.1,0.0017988498154476583,0.00010031698074033902
143.2,0.0017989689008777656,0.00010031454506896502
143.3,0.0017990885189630701,0.00010031148582464575
143.4,0.0017992086667004137,0.00010030780650595494
143.5,0.0017993293410908599,0.00010030351061235613
143.6,0.0017994505391397521,0.00010029860164416494
143.7,0.0017995722578568387,0.00010029308310248847
143.8,0.0017996944942563816,0.00010028695848916654
143.9,0.0017998172453572577,0.00010028023130674269
144.0,0.001799940508183044,0.00010027290505838214
144.1,0.0018000642797621454,0.00010026498324785582
144.2,0.0018001885571278635,0.00010025646937944538
144.3,0.0018003133373185106,0.00010024736695793271
144.4,0.0018004386173774995,0.00010023767948851027
144.5,0.0018005643943534509,0.00010022741047674088
144.6,0.001800690665300266,0.00010021656342852296
144.7,0.0018008174272772352,0.00010020514184999004
144.8,0.0018009446773491176,0.00010019314924750458
144.9,0.001801072412586243,0.0001001805891275662
145.0,0.001801200630064593,0.00010016746499676579
145.1,0.00180132932686588,0.00010015378036175072
145.2,0.0018014585000776563,0.00010013953872912046
145.3,0.001801588146793382,0.00010012474360541549
145.4,0.001801718264112505,0.00010010939849703737
145.5,0.001801848849140558,0.00010009350691019049
145.6,0.0018019798989892366,0.00010007707235083904
145.7,0.001802111410776474,0.0001000600983246153
145.8,0.00180224338162652,0.00010004258833678896
145.9,0.0018023758086700258,0.00010002454589221066
146.0,0.001802508689044115,0.00010000597449522956
146.1,0.0018026420198924717,9.998687764964366e-5
146.2,0.0018027757983653974,9.996725885864531e-5
146.3,0.0018029100216198897,9.994712162474776e-5
146.4,0.0018030446868197343,9.992646944974018e-5
146.5,0.0018031797911355586,9.990530583460497e-5
146.6,0.0018033153317448842,9.98836342794708e-5
146.7,0.0018034513058322512,9.986145828355039e-5
146.8,0.0018035877105892287,9.983878134507298e-5
146.9,0.0018037245432145244,9.981560696121185e-5
147.0,0.0018038618009140167,9.979193862805573e-5
147.1,0.001803999480900851,9.976777984050013e-5
147.2,0.0018041375803954883,9.97431340922131e-5
147.3,0.001804276096625768,9.971800487556056e-5
147.4,0.0018044150268269811,9.969239568155343e-5
147.5,0.001804554368241917,9.966630999977598e-5
147.6,0.00180469411812094,9.9639751318298e-5
147.7,0.0018048342737220296,9.96127231236588e-5
147.8,0.0018049748323108582,9.958522890076534e-5
147.9,0.001805115791160851,9.955727213283033e-5
148.0,0.001805257147553211,9.952885630132874e-5
148.1,0.0018053988987770076,9.949998488589924e-5
148.2,0.001805541042129236,9.947066136431118e-5
148.3,0.0018056835749148282,9.944088921237395e-5
148.4,0.0018058264944467554,9.94106719038758e-5
148.5,0.0018059697980460443,9.93800129105442e-5
148.6,0.0018061134830418615,9.934891570192508e-5
148.7,0.0018062575467715323,9.931738374537589e-5
148.8,0.001806401986580603,9.928542050594755e-5
148.9,0.001806546799822897,9.925302944635464e-5
149.0,0.001806691983860552,9.922021402688586e-5
149.1,0.0018068375360640752,9.918697770534891e-5
149.2,0.001806983453812388,9.915332393698859e-5
149.3,0.0018071297344928548,9.911925617444597e-5
149.4,0.001807276375501353,9.908477786766091e-5
149.5,0.0018074233742423138,9.904989246381195e-5
149.6,0.0018075707281287356,9.901460340726321e-5
149.7,0.0018077184345822665,9.897891413948446e-5
149.8,0.0018078664910332165,9.894282809897884e-5
149.9,0.001808014894920603,9.890634872122338e-5
150.0,0.0018081636436922137,9.88694794385966e-5
150.1,0.0018083127348046061,9.883222368031134e-5
150.2,0.001808462165723177,9.879458487234136e-5
150.3,0.0018086119339221997,9.875656643736613e-5
150.4,0.001808762036884833,9.87181717946735e-5
150.5,0.0018089124721031823,9.867940436013444e-5
150.6,0.001809063237078326,9.864026754609107e-5
150.7,0.0018092143293203637,9.86007647613149e-5
150.8,0.001809365746348413,9.856089941093168e-5
150.9,0.0018095174856906902,9.852067489633328e-5
151.0,0.0018096695448845158,9.848009461514672e-5
151.1,0.0018098219214763378,9.843916196113268e-5
151.2,0.0018099746130217798,9.839788032412946e-5
151.3,0.001810127617085677,9.835625308998608e-5
151.4,0.0018102809312420742,9.83142836404836e-5
151.5,0.0018104345530742993,9.827197535327264e-5
151.6,0.001810588480174953,9.822933160179802e-5
151.7,0.0018107427101459513,9.81863557552496e-5
151.8,0.0018108972405985564,9.81430511784725e-5
151.9,0.001811052069153393,9.809942123189898e-5
152.0,0.0018112071934404804,9.805546927148332e-5
152.1,0.0018113626110992734,9.801119864864031e-5
152.2,0.0018115183197786437,9.79666127101632e-5
152.3,0.001811674317136941,9.792171479817283e-5
152.4,0.0018118306008420093,9.787650825002432e-5
152.5,0.0018119871685712003,9.783099639826146e-5
152.6,0.001812144018011395,9.778518257052304e-5
152.7,0.0018123011468590378,9.77390700895166e-5
152.8,0.0018124585528201504,9.769266227288597e-5
152.9,0.001812616233610338,9.76459624332043e-5
153.0,0.0018127741869548358,9.75989738778726e-5
153.1,0.0018129324105884994,9.755169990905368e-5
153.2,0.0018130909022558515,9.750414382360974e-5
153.3,0.0018132496597110788,9.745630891303622e-5
153.4,0.0018134086807180556,9.740819846339825e-5
153.5,0.001813567963050362,9.735981575522674e-5
153.6,0.0018137275044912953,9.731116406350469e-5
153.7,0.0018138873028338961,9.726224665756042e-5
153.8,0.001814047355880957,9.721306680101072e-5
153.9,0.001814207661445027,9.716362775170015e-5
154.0,0.001814368217348453,9.711393276161811e-5
154.1,0.0018145290214233508,9.706398507684993e-5
154.2,0.0018146900715116671,9.701378793749025e-5
154.3,0.0018148513654651522,9.696334457758807e-5
154.4,0.0018150129011454035,9.691265822507825e-5
154.5,0.0018151746764238398,9.686173210171312e-5
154.6,0.0018153366891817616,9.68105694229958e-5
154.7,0.0018154989373103034,9.675917339811087e-5
154.8,0.001815661418710507,9.670754722985611e-5
154.9,0.0018158241312932744,9.665569411458298e-5
155.0,0.0018159870729794097,9.660361724214036e-5
155.1,0.001816150241699622,9.655131979576015e-5
155.2,0.001816313635394532,9.649880495205734e-5
155.3,0.0018164772520146717,9.644607588092684e-5
155.4,0.0018166410895205144,9.639313574547131e-5
155.5,0.0018168051458824469,9.633998770196113e-5
155.6,0.0018169694190808081,9.628663489974325e-5
155.7,0.0018171339071058848,9.623308048120133e-5
155.8,0.0018172986079579105,9.617932758167232e-5
155.9,0.0018174635196470748,9.612537932937754e-5
156.0,0.0018176286401935318,9.607123884538861e-5
156.1,0.001817793967627404,9.601690924351349e-5
156.2,0.0018179594999887755,9.59623936302904e-5
156.3,0.0018181252353277131,9.590769510487831e-5
156.4,0.001818291171704266,9.585281675899208e-5
156.5,0.0018184573071884428,9.5797761676896e-5
156.6,0.0018186236398602615,9.574253293526918e-5
156.7,0.0018187901678097037,9.568713360317015e-5
156.8,0.0018189568891367532,9.563156674199202e-5
156.9,0.0018191238019513716,9.557583540537618e-5
157.0,0.0018192909043735115,9.551994263915734e-5
157.1,0.0018194581945331207,9.546389148129851e-5
157.2,0.0018196256705701292,9.540768496184118e-5
157.3,0.0018197933306344672,9.535132610281537e-5
157.4,0.0018199611728860505,9.529481791820949e-5
157.5,0.0018201291954947835,9.523816341388114e-5
157.6,0.0018202973966405514,9.518136558753448e-5
157.7,0.0018204657745132464,9.512442742860357e-5
157.8,0.0018206343273127251,9.506735191824088e-5
157.9,0.0018208030532488393,9.501014202922731e-5
158.0,0.0018209719505414151,9.495280072593344e-5
158.1,0.001821141017420265,9.489533096423739e-5
158.2,0.0018213102521251721,9.483773569147095e-5
158.3,0.0018214796529058888,9.478001784638184e-5
158.4,0.001821649218022136,9.472218035904296e-5
158.5,0.0018218189457436086,9.46642261508104e-5
158.6,0.0018219888343499596,9.460615813425764e-5
158.7,0.00182215888213079,9.45479792131203e-5
158.8,0.0018223290873856535,9.448969228224234e-5
158.9,0.0018224994484240633,9.443130022751179e-5
159.0,0.001822669963565458,9.437280592580006e-5
159.1,0.0018228406311392188,9.431421224490647e-5
159.2,0.0018230114494846613,9.425552204350879e-5
159.3,0.0018231824169510212,9.41967381710954e-5
159.4,0.001823353531897445,9.413786346791064e-5
159.5,0.0018235247926930024,9.40789007649054e-5
159.6,0.0018236961977166637,9.401985288367132e-5
159.7,0.0018238677453572855,9.39607226363961e-5
159.8,0.0018240394340136269,9.39015128257823e-5
159.9,0.0018242112620943261,9.384222624503661e-5
160.0,0.0018243832280178934,9.378286567776461e-5
160.1,0.001824555330212704,9.372343389795097e-5
160.2,0.0018247275671169957,9.366393366988694e-5
160.3,0.001824899937178859,9.360436774812998e-5
160.4,0.001825072438856219,9.354473887742914e-5
160.5,0.0018252450706168217,9.348504979269758e-5
160.6,0.0018254178309382576,9.342530321893589e-5
160.7,0.0018255907183079105,9.336550187118888e-5
160.8,0.0018257637312229904,9.330564845449973e-5
160.9,0.0018259368681904805,9.324574566382782e-5
161.0,0.0018261101277271478,9.318579618404569e-5
161.1,0.0018262835083595556,9.312580268985112e-5
161.2,0.0018264570086240018,9.306576784570163e-5
161.3,0.001826630627066555,9.300569430581284e-5
161.4,0.001826804362243014,9.294558471406315e-5
161.5,0.0018269782127189212,9.288544170396002e-5
161.6,0.0018271521770695232,9.282526789859981e-5
161.7,0.0018273262538797848,9.27650659105906e-5
161.8,0.0018275004417443628,9.270483834202618e-5
161.9,0.0018276747392676086,9.264458778441993e-5
162.0,0.001827849145063519,9.258431681867608e-5
162.1,0.0018280236577557865,9.252402801501331e-5
162.2,0.0018281982759777331,9.246372393295071e-5
162.3,0.0018283729983723084,9.24034071212034e-5
162.4,0.0018285478235921004,9.234308011771786e-5
162.5,0.0018287227502993008,9.228274544953123e-5
162.6,0.0018288977771657063,9.222240563279616e-5
162.7,0.0018290729028726787,9.216206317269218e-5
162.8,0.0018292481261111783,9.210172056341254e-5
162.9,0.0018294234455816995,9.204138028808071e-5
163.0,0.00182959885999429,9.198104481871971e-5
163.1,0.0018297743680685298,9.192071661622587e-5
163.2,0.001829949968533511,9.186039813028177e-5
163.3,0.0018301256601278356,9.18000917993628e-5
163.4,0.0018303014415995886,9.173980005063793e-5
163.5,0.0018304773117063216,9.167952529997577e-5
163.6,0.0018306532692150604,9.161926995185589e-5
163.7,0.0018308293129022668,9.155903639934619e-5
163.8,0.0018310054415538429,9.14988270240791e-5
163.9,0.0018311816539650914,9.143864419616739e-5
164.0,0.001831357948940725,9.137849027418806e-5
164.1,0.0018315343252948474,9.131836760513437e-5
164.2,0.001831710781850928,9.12582785243657e-5
164.3,0.0018318873174417844,9.119822535558901e-5
164.4,0.0018320639309095839,9.113821041077944e-5
164.5,0.001832240621105813,9.107823599017231e-5
164.6,0.0018324173868912769,9.101830438220445e-5
164.7,0.0018325942271360599,9.095841786348265e-5
164.8,0.0018327711407195267,9.08985786987455e-5
164.9,0.0018329481265303208,9.083878914080362e-5
165.0,0.0018331251834663043,9.077905143053375e-5
165.1,0.001833302310434593,9.071936779679792e-5
165.2,0.0018334795063514962,9.065974045644865e-5
165.3,0.001833656770142534,9.060017161425359e-5
165.4,0.0018338341007423983,9.054066346288635e-5
165.5,0.0018340114970949492,9.048121818286059e-5
165.6,0.0018341889581531946,9.042183794251096e-5
165.7,0.0018343664828792596,9.036252489795592e-5
165.8,0.0018345440702444173,9.030328119306739e-5
165.9,0.001834721719228991,9.024410895940119e-5
166.0,0.0018348994288224223,9.018501031619968e-5
166.1,0.0018350771980231908,9.012598737033942e-5
166.2,0.0018352550258388413,9.006704221629047e-5
166.3,0.0018354329112859275,9.000817693609254e-5
166.4,0.001835610853390033,8.99493935993121e-5
166.5,0.0018357888511857212,8.98906942630143e-5
166.6,0.001835966903716538,8.983208097173353e-5
166.7,0.001836145010034993,8.977355575741528e-5
166.8,0.0018363231692025233,8.971512063941987e-5
166.9,0.0018365013802895003,8.965677762445335e-5
167.0,0.0018366796423751979,8.95985287065662e-5
167.1,0.0018368579545477784,8.954037586709972e-5
167.2,0.0018370363159042789,8.948232107465636e-5
167.3,0.0018372147255505834,8.942436628509522e-5
167.4,0.0018373931826014122,8.936651344144713e-5
167.5,0.0018375716861803021,8.930876447394885e-5
167.6,0.0018377502354195883,8.925112129995687e-5
167.7,0.0018379288294603814,8.919358582394247e-5
167.8,0.0018381074674525676,8.91361599374835e-5
167.9,0.0018382861485547583,8.907884551919896e-5
168.0,0.00183846487193431,8.902164443471551e-5
168.1,0.0018386436367672677,8.896455853668623e-5
168.2,0.00183882244223838,8.890758966472527e-5
168.3,0.0018390012875410535,8.885073964537631e-5
168.4,0.0018391801718773582,8.87940102921157e-5
168.5,0.0018393590944579894,8.873740340530248e-5
168.6,0.0018395380545022603,8.868092077214473e-5
168.7,0.0018397170512380833,8.862456416669716e-5
168.8,0.00183989608390193,8.85683353498299e-5
168.9,0.0018400751517388648,8.851223606918526e-5
169.0,0.0018402542540024644,8.845626805917782e-5
169.1,0.0018404333899548287,8.840043304093886e-5
169.2,0.0018406125588665684,8.834473272232812e-5
169.3,0.0018407917600167783,8.828916879788564e-5
169.4,0.0018409709926930163,8.823374294881099e-5
169.5,0.0018411502561912778,8.817845684294894e-5
169.6,0.0018413295498159968,8.812331213475727e-5
169.7,0.0018415088728800108,8.806831046530333e-5
169.8,0.0018416882247045362,8.801345346220142e-5
169.9,0.0018418676046191747,8.795874273965227e-5
170.0,0.0018420470119618634,8.790417989836654e-5
170.1,0.0018422264460788882,8.78497665255531e-5
170.2,0.0018424059063248384,8.779550419494963e-5
170.3,0.0018425853920625952,8.774139446671984e-5
170.4,0.0018427649026633074,8.768743888752161e-5
170.5,0.0018429444375063942,8.763363899039866e-5
170.6,0.0018431239959794943,8.757999629485666e-5
170.7,0.001843303577478481,8.752651230675369e-5
170.8,0.0018434831814074064,8.747318851834745e-5
170.9,0.0018436628071785098,8.742002640825598e-5
171.0,0.001843842454212194,8.736702744141549e-5
171.1,0.0018440221219369853,8.731419306913354e-5
171.2,0.0018442018097895429,8.726152472897581e-5
171.3,0.001844381517214626,8.720902384483882e-5
171.4,0.0018445612436650677,8.715669182687299e-5
171.5,0.0018447409886017726,8.710453007151034e-5
171.6,0.0018449207514936803,8.705253996141576e-5
171.7,0.0018451005318177512,8.700072286550155e-5
171.8,0.0018452803290589625,8.694908013888885e-5
171.9,0.0018454601427102535,8.689761312291128e-5
172.0,0.0018456399722725583,8.684632314509972e-5
172.1,0.0018458198172547236,8.679521151915862e-5
172.2,0.0018459996771735439,8.674427954495758e-5
172.3,0.0018461795515537227,8.669352850854595e-5
172.4,0.0018463594399278306,8.664295968209226e-5
172.5,0.0018465393418363226,8.659257432390991e-5
172.6,0.0018467192568274958,8.654237367844023e-5
172.7,0.0018468991844574805,8.649235897623345e-5
172.8,0.0018470791242902022,8.644253143394765e-5
172.9,0.001847259075897394,8.639289225434905e-5
173.0,0.001847439038858551,8.634344262625039e-5
173.1,0.001847619012760919,8.629418372458635e-5
173.2,0.001847798997199475,8.624511671034243e-5
173.3,0.0018479789917769088,8.619624273056251e-5
173.4,0.0018481589961035951,8.614756291835405e-5
173.5,0.001848339009797596,8.609907839286826e-5
173.6,0.0018485190324846173,8.605079025929614e-5
173.7,0.001848699063798001,8.600269960887561e-5
173.8,0.0018488791033787067,8.59548075188636e-5
173.9,0.0018490591508752707,8.590711505254884e-5
174.0,0.0018492392059438316,8.58596232592388e-5
174.1,0.001849419268248073,8.581233317426046e-5
174.2,0.001849599337459211,8.576524581894916e-5
174.3,0.0018497794132559815,8.571836220065785e-5
174.4,0.00184995949532461,8.567168331273795e-5
174.5,0.0018501395833588168,8.562521013455236e-5
174.6,0.0018503196770597705,8.557894363145927e-5
174.7,0.0018504997761360877,8.553288475482162e-5
174.8,0.0018506798803037885,8.548703444200574e-5
174.9,0.0018508599892863072,8.544139361636723e-5
175.0,0.0018510401028144555,8.539596318726765e-5
175.1,0.0018512202206264084,8.535074405006927e-5
175.2,0.0018514003424676807,8.530573708613122e-5
175.3,0.001851580468091119,8.52609431628036e-5
175.4,0.0018517605972568545,8.521636313345301e-5
175.5,0.0018519407297323228,8.517199783744147e-5
175.6,0.0018521208652922084,8.512784810014077e-5
175.7,0.0018523010037184604,8.5083914732927e-5
175.8,0.0018524811448002365,8.504019853319001e-5
175.9,0.001852661288333914,8.499670028433768e-5
176.0,0.0018528414341230511,8.495342075579328e-5
176.1,0.0018530215819783761,8.491036070300452e-5
176.2,0.0018532017317177691,8.486752086745893e-5
176.3,0.0018533818831662381,8.482490197665636e-5
176.4,0.0018535620361559034,8.478250474416013e-5
176.5,0.001853742190525976,8.474032986956201e-5
176.6,0.0018539223461227416,8.469837803852873e-5
176.7,0.0018541025027995395,8.465664992275554e-5
176.8,0.0018542826604167433,8.461514618003357e-5
176.9,0.0018544628188417358,8.457386745421143e-5
177.0,0.0018546429779489042,8.453281437524101e-5
177.1,0.0018548231376196167,8.449198755915072e-5
177.2,0.0018550032977421819,8.445138760808352e-5
177.3,0.0018551834582118676,8.44110151102829e-5
177.4,0.001855363618930844,8.437087064012238e-5
177.5,0.0018555437798081986,8.433095475810724e-5
177.6,0.0018557239407598943,8.429126801088921e-5
177.7,0.0018559041017087458,8.425181093127568e-5
177.8,0.001856084262584431,8.421258403824423e-5
177.9,0.0018562644233234436,8.417358783694109e-5
178.0,0.001856444583869078,8.413482281871203e-5
178.1,0.0018566247441714329,8.40962894611247e-5
178.2,0.0018568049041873611,8.4057988227942e-5
178.3,0.001856985063880468,8.4019919569174e-5
178.4,0.0018571652232210942,8.398208392109186e-5
178.5,0.0018573453821862844,8.394448170620206e-5
178.6,0.001857525540759787,8.390711333331242e-5
178.7,0.0018577056989320228,8.386997919752801e-5
178.8,0.0018578858567000554,8.383307968025772e-5
178.9,0.0018580660140675978,8.379641514923348e-5
179.0,0.0018582461710449994,8.375998595854354e-5
179.1,0.00185842632764917,8.372379244864216e-5
179.2,0.0018586064839036266,8.368783494635442e-5
179.3,0.0018587866398384514,8.365211376491897e-5
179.4,0.0018589667954902534,8.361662920398109e-5
179.5,0.0018591469509021807,8.358138154963081e-5
179.6,0.0018593271061238857,8.354637107442629e-5
179.7,0.0018595072612115095,8.351159803738995e-5
179.8,0.0018596874162276613,8.347706268405371e-5
179.9,0.0018598675712414089,8.344276524646482e-5
180.0,0.0018600477263282418,8.340870594321516e-5
180.1,0.0018602278815700705,8.337488497947558e-5
180.2,0.0018604080370552111,8.334130254697096e-5
180.3,0.0018605881928783422,8.330795882406543e-5
180.4,0.0018607683491405184,8.327485397575186e-5
180.5,0.0018609485059491164,8.324198815366657e-5
180.6,0.0018611286634178572,8.3209361496149e-5
180.7,0.0018613088216667528,8.317697412822186e-5
180.8,0.0018614889808221142,8.31448261616525e-5
180.9,0.0018616691410165054,8.311291769496231e-5
181.0,0.001861849302388758,8.308124881345703e-5
181.1,0.0018620294650839298,8.304981958923281e-5
181.2,0.0018622096292532908,8.301863008125822e-5
181.3,0.0018623897950543042,8.298768033533131e-5
181.4,0.0018625699626506258,8.295697038414849e-5
181.5,0.0018627501322120582,8.292650024733341e-5
181.6,0.0018629303039145561,8.289626993144361e-5
181.7,0.001863110477940194,8.286627943002173e-5
181.8,0.0018632906544771542,8.283652872360462e-5
181.9,0.0018634708337197034,8.280701777977366e-5
182.0,0.0018636510158681968,8.277774655316618e-5
182.1,0.0018638312011290247,8.274871498551521e-5
182.2,0.001864011389714616,8.271992300567785e-5
182.3,0.001864191581843423,8.269137052967554e-5
182.4,0.001864371777739909,8.26630574607031e-5
182.5,0.0018645519776344839,8.26349836891881e-5
182.6,0.0018647321817635678,8.260714909280297e-5
182.7,0.0018649123903694963,8.257955353650675e-5
182.8,0.0018650926037005443,8.255219687257612e-5
182.9,0.0018652728220109095,8.25250789406461e-5
183.0,0.00186545304556066,8.249819956772599e-5
183.1,0.0018656332746157676,8.247155856825295e-5
183.2,0.0018658135094480504,8.24451557441176e-5
183.3,0.0018659937503351664,8.241899088469982e-5
183.4,0.0018661739975606077,8.23930637669004e-5
183.5,0.0018663542514136642,8.236737415518666e-5
183.6,0.0018665345121894302,8.234192180162852e-5
183.7,0.0018667147801887595,8.231670644592069e-5
183.8,0.0018668950557182678,8.22917278154302e-5
183.9,0.0018670753390903063,8.226698562523578e-5
184.0,0.0018672556306229533,8.224247957816645e-5
184.1,0.001867435930639987,8.221820936482314e-5
184.2,0.0018676162394708734,8.219417466364651e-5
184.3,0.0018677965574507502,8.217037514091915e-5
184.4,0.001867976884920411,8.214681045083591e-5
184.5,0.0018681572222262772,8.212348023554974e-5
184.6,0.001868337569720392,8.210038412515934e-5
184.7,0.0018685179277604068,8.207752173779791e-5
184.8,0.0018686982967095623,8.205489267967359e-5
184.9,0.0018688786769366437,8.203249654507934e-5
185.0,0.001869059068816017,8.201033291646353e-5
185.1,0.0018692394727275595,8.198840136444151e-5
185.2,0.0018694198890566842,8.196670144788158e-5
185.3,0.0018696003181943022,8.194523271390952e-5
185.4,0.0018697807605367984,8.19239946979522e-5
185.5,0.001869961216486032,8.190298692380867e-5
185.6,0.001870141686449317,8.188220890365768e-5
185.7,0.0018703221708394034,8.186166013814746e-5
185.8,0.001870502670074448,8.184134011638227e-5
185.9,0.0018706831845780219,8.182124831601837e-5
186.0,0.0018708637147790783,8.180138420328317e-5
186.1,0.0018710442611119306,8.178174723301042e-5
186.2,0.0018712248240162557,8.176233684870364e-5
186.3,0.0018714054039370646,8.174315248259263e-5
186.4,0.0018715860013246797,8.172419355564172e-5
186.5,0.0018717666166347359,8.170545947763563e-5
186.6,0.001871947250328156,8.16869496471924e-5
186.7,0.001872127902871121,8.166866345184026e-5
186.8,0.0018723085747350853,8.165060026803862e-5
186.9,0.0018724892663967267,8.163275946124054e-5
187.0,0.0018726699783379519,8.161514038592832e-5
187.1,0.0018728507110458703,8.15977423856871e-5
187.2,0.0018730314650127961,8.158056479322468e-5
187.3,0.0018732122407361929,8.156360693042186e-5
187.4,0.0018733930387187022,8.154686810841117e-5
187.5,0.0018735738594681042,8.153034762758469e-5
187.6,0.001873754703497294,8.151404477766848e-5
187.7,0.0018739355713243016,8.149795883778082e-5
187.8,0.0018741164634722286,8.148208907644037e-5
187.9,0.0018742973804692692,8.146643475167103e-5
188.0,0.0018744783228486679,8.145099511100826e-5
188.1,0.0018746592911487378,8.143576939156632e-5
188.2,0.0018748402859128082,8.142075682009568e-5
188.3,0.0018750213076892252,8.140595661302795e-5
188.4,0.0018752023570313414,8.13913679765165e-5
188.5,0.0018753834344974933,8.137699010650504e-5
188.6,0.001875564540650995,8.13628221887647e-5
188.7,0.001875745676060095,8.134886339896816e-5
188.8,0.0018759268412980026,8.133511290271283e-5
188.9,0.0018761080369428323,8.132156985559059e-5
189.0,0.0018762892635776282,8.130823340323645e-5
189.1,0.0018764705217903018,8.129510268138632e-5
189.2,0.0018766518121736688,8.128217681591426e-5
189.3,0.0018768331353253849,8.126945492291619e-5
189.4,0.00187701449184797,8.125693610871905e-5
189.5,0.001877195882348764,8.124461946998716e-5
189.6,0.0018773773074399367,8.123250409371563e-5
189.7,0.0018775587677384378,8.122058905735694e-5
189.8,0.0018777402638660342,8.120887342879366e-5
189.9,0.001877921796449247,8.11973562664727e-5
190.0,0.0018781033661193446,8.118603661938983e-5
190.1,0.001878284973512363,8.117491352719202e-5
190.2,0.0018784666192690439,8.116398602021743e-5
190.3,0.0018786483040348588,8.115325311954414e-5
190.4,0.0018788300284599624,8.114271383705654e-5
190.5,0.0018790117931992,8.113236717548442e-5
190.6,0.0018791935989120859,8.112221212848275e-5
190.7,0.0018793754462627782,8.111224768066204e-5
190.8,0.0018795573359200897,8.110247280766407e-5
190.9,0.001879739268557447,8.10928864762151e-5
191.0,0.0018799212448528935,8.108348764415387e-5
191.1,0.0018801032654890554,8.107427526054223e-5
191.2,0.001880285331153153,8.106524826566338e-5
191.3,0.0018804674425369717,8.105640559111978e-5
191.4,0.0018806496003368443,8.104774615987773e-5
191.5,0.0018808318052536438,8.103926888631196e-5
191.6,0.0018810140579927648,8.103097267628006e-5
191.7,0.0018811963592641151,8.10228564271711e-5
191.8,0.0018813787097820948,8.101491902796143e-5
191.9,0.0018815611102655932,8.100715935928296e-5
192.0,0.001881743561437947,8.099957629346285e-5
192.1,0.0018819260640269674,8.09921686945887e-5
192.2,0.0018821086187648898,8.09849354185771e-5
192.3,0.0018822912263883843,8.097787531322912e-5
192.4,0.001882473887638524,8.097098721825696e-5
192.5,0.0018826566032607891,8.09642699653925e-5
192.6,0.001882839374005035,8.095772237840441e-5
192.7,0.0018830222006254796,8.095134327317402e-5
192.8,0.0018832050838807112,8.094513145775478e-5
192.9,0.001883388024533655,8.093908573242972e-5
193.0,0.0018835710233515675,8.093320488974995e-5
193.1,0.0018837540811060007,8.092748771463179e-5
193.2,0.0018839371985728392,8.092193298438047e-5
193.3,0.001884120376532225,8.091653946875822e-5
193.4,0.0018843036157685947,8.091130593006329e-5
193.5,0.0018844869170706326,8.090623112315868e-5
193.6,0.0018846702812312856,8.090131379554423e-5
193.7,0.0018848537090477076,8.089655268741762e-5
193.8,0.0018850372013212958,8.089194653174038e-5
193.9,0.0018852207588576596,8.088749405426903e-5
194.0,0.0018854043824665725,8.088319397364919e-5
194.1,0.0018855880729620146,8.087904500144724e-5
194.2,0.0018857718311621214,8.087504584222315e-5
194.3,0.0018859556578891973,8.087119519359172e-5
194.4,0.0018861395539696638,8.086749174627877e-5
194.5,0.0018863235202340879,8.086393418415577e-5
194.6,0.0018865075575171444,8.086052118433967e-5
194.7,0.001886691666657624,8.085725141723995e-5
194.8,0.0018868758484983882,8.085412354659739e-5
194.9,0.0018870601038863842,8.085113622956217e-5
195.0,0.0018872444336726299,8.084828811674651e-5
195.1,0.0018874288387121744,8.084557785228992e-5
195.2,0.0018876133198641263,8.08430040739125e-5
195.3,0.0018877978779916072,8.084056541297641e-5
195.4,0.0018879825139617556,8.083826049454205e-5
195.5,0.0018881672286457068,8.08360879374381e-5
195.6,0.0018883520229186024,8.083404635429516e-5
195.7,0.001888536897659529,8.083213435164373e-5
195.8,0.0018887218537515548,8.083035052993736e-5
195.9,0.0018889068920816992,8.082869348363512e-5
196.0,0.0018890920135409127,8.08271618012445e-5
196.1,0.0018892772190240855,8.082575406539408e-5
196.2,0.0018894625094299986,8.082446885288917e-5
196.3,0.0018896478856613554,8.082330473474977e-5
196.4,0.00188983334862474,8.082226027633055e-5
196.5,0.0018900188992306164,8.08213340372922e-5
196.6,0.001890204538393311,8.082052457173052e-5
196.7,0.001890390267031002,8.081983042820609e-5
196.8,0.0018905760860657202,8.081925014981452e-5
196.9,0.0018907619964233086,8.081878227422341e-5
