Ts,cvs_avg,err
1000.0,0.0008551982139435801,2.370335419712035e-6
950.0,0.0008708569656371892,3.5726786627781865e-6
900.0,0.0008875003527228031,4.416493049732052e-6
850.0,0.0009165632407448098,6.007626207874123e-6
800.0,0.0009519227062353648,4.575959508019085e-6
750.0,0.000989171961919041,8.999994222009459e-6
700.0,0.0010703619318281124,1.4888989259939535e-5
650.0,0.001213612344423776,1.7268891302641584e-5
600.0,0.0014328448144316976,4.800132391328003e-5
550.0,0.001862311656630745,3.276486119436939e-5
500.0,0.002814483199336321,8.333101648229051e-5
450.0,0.004326169188836978,0.00011401597421005624
400.0,0.005148722561094323,0.0004301921327876471
350.0,0.0037305949312942677,8.478006214076272e-5
300.0,0.002729506767638192,0.00011123980623335923
250.0,0.002047452733796865,7.049502993763228e-5
200.0,0.0018723916529240544,1.2836064317758647e-5
150.0,0.0018213177520512323,1.703362433971214e-5
100.0,0.0018585111106570902,0.00010769420202841948
50.0,0.0013498154050370307,9.916202644494956e-6
0.0,Inf,NaN
