Ts,cvs_avg,err
1.0,0.0007755725900781343,5.299229164581397e-9
2.0,0.000780320733621979,1.9919321460038835e-6
3.0,0.0008005544379987242,9.878146420031252e-6
4.0,0.0008269226908654151,1.7479775191941654e-5
5.0,0.0008520118802463738,2.0661940173158565e-5
6.0,0.0008743012840781234,2.0096604803499676e-5
7.0,0.0008941687177087683,1.760892751647888e-5
8.0,0.0009124637849272452,1.4579950790921178e-5
9.0,0.0009300102141371271,1.189969890805741e-5
10.0,0.0009474012258501819,1.0231345559250233e-5
11.0,0.0009649584023879005,9.984965560422368e-6
12.0,0.0009827765895845401,1.1015926241026439e-5
13.0,0.001000795803392582,1.2783357433406465e-5
14.0,0.0010188683076661554,1.4802557296371435e-5
15.0,0.0010368098521020689,1.6764316833009085e-5
16.0,0.0010544345472733644,1.847804163547676e-5
17.0,0.001071576398210025,1.9824730430327346e-5
18.0,0.0010881009135505267,2.0736787049922013e-5
19.0,0.0011039096494592311,2.118946222541956e-5
20.0,0.0011189399146714857,2.1194990761506037e-5
21.0,0.0011331613669983184,2.079654085522184e-5
22.0,0.001146570853367707,2.0061768383807793e-5
23.0,0.0011591865317430276,1.9076504815640626e-5
24.0,0.0011710420341591267,1.793895655594858e-5
25.0,0.0011821811800259753,1.675424480051255e-5
26.0,0.0011926535336405154,1.5628375282573064e-5
27.0,0.0012025109265000288,1.4660100090931467e-5
28.0,0.001211804936604091,1.3929483741327382e-5
29.0,0.001220585231638509,1.3484587086952656e-5
30.0,0.0012288986350651383,1.3332005124555559e-5
31.0,0.0012367887558538977,1.343825177555697e-5
32.0,0.0012442960254986331,1.3742957509349281e-5
33.0,0.0012514580023069908,1.4176743269998769e-5
34.0,0.001258309826333664,1.4675396050791488e-5
35.0,0.0012648847339315078,1.5187044788621863e-5
36.0,0.0012712145654874476,1.5673663120398714e-5
37.0,0.0012773302215883418,1.610953777449502e-5
38.0,0.0012832620407510673,1.647869384341064e-5
39.0,0.0012890400857880249,1.6772320544117685e-5
40.0,0.0012946943361409461,1.698660589800411e-5
41.0,0.0013002547906079086,1.712107054177167e-5
42.0,0.0013057514893990401,1.7177360101714274e-5
43.0,0.0013112144669638589,1.715841386850198e-5
44.0,0.0013166736480561606,1.706792295407222e-5
45.0,0.0013221586994783673,1.691000041046458e-5
