Ts,cvs_avg,err
1.0,0.0010190045826823607,4.181738404070704e-5
2.0,0.0010195933261561928,1.185377495533121e-5
3.0,0.0010146510691622728,1.2784147637183315e-5
4.0,0.0010282743452495221,2.2155681913546186e-5
5.0,0.0010530098242698615,2.9651251922033694e-5
6.0,0.0010823178911139608,3.8942309374856734e-5
7.0,0.0011096808712079225,4.301991571102299e-5
8.0,0.0011277219198736477,3.914645470607523e-5
9.0,0.001133168604269383,3.0435545763826563e-5
10.0,0.0011277770673497275,2.0700421528952743e-5
11.0,0.0011157971588917728,1.2437884818696532e-5
12.0,0.0011013795541643938,7.748442705733019e-6
13.0,0.0010873697107271292,8.776571413042236e-6
14.0,0.0010752290378927669,1.2618009546548968e-5
15.0,0.0010654285701352688,1.6655905904345143e-5
16.0,0.0010578866082598933,2.0265956573680794e-5
17.0,0.0010522883552755535,2.331764407091499e-5
18.0,0.001048271377531511,2.5840375526369976e-5
19.0,0.001045511413778972,2.79537148335318e-5
20.0,0.0010437483781180355,2.982268950869255e-5
21.0,0.0010427827906472743,3.161040417094146e-5
22.0,0.001042461495544765,3.343617486420971e-5
23.0,0.0010426626332341628,3.5351543442748593e-5
24.0,0.0010432840332204997,3.733959760901115e-5
25.0,0.0010442359152582877,3.9332543911732916e-5
26.0,0.0010454372360350606,4.1236507549530544e-5
27.0,0.0010468145117433093,4.2953917730427616e-5
28.0,0.0010483019872687624,4.439891712330041e-5
29.0,0.0010498422906903531,4.5505536439318834e-5
30.0,0.0010513870247170663,4.62303636141075e-5
31.0,0.0010528970157986544,4.6551731959024196e-5
32.0,0.0010543421359715912,4.646703856940902e-5
33.0,0.0010557007324687154,4.5989275617474064e-5
34.0,0.0010569587601496852,4.5143430491293774e-5
35.0,0.0010581087299949606,4.3963118417838915e-5
36.0,0.0010591485797073654,4.248762634026772e-5
37.0,0.001060080552585716,4.0759435611516463e-5
38.0,0.0010609101469200289,3.882222728270136e-5
39.0,0.0010616451753777793,3.671933970158582e-5
40.0,0.0010622949547840557,3.449263242782593e-5
41.0,0.0010628696321992159,3.218170596255601e-5
42.0,0.0010633796431047233,2.9823429063090726e-5
43.0,0.0010638352911575696,2.7451731856939575e-5
44.0,0.0010642464355332087,2.509763216969954e-5
45.0,0.001064622270537224,2.2789473746051464e-5
46.0,0.0010649711822357372,2.0553367821668575e-5
47.0,0.001065300667791448,1.84138422578511e-5
48.0,0.001065617304599023,1.6394709970205482e-5
49.0,0.0010659267579171902,1.4520155406775617e-5
50.0,0.001066233817319203,1.2815965550366581e-5
51.0,0.0010665424538245185,1.1310617312463207e-5
52.0,0.0010668558909777183,1.0035450511345897e-5
53.0,0.0010671766843844287,9.022393384253936e-6
54.0,0.001067506805295938,8.29733374687328e-6
55.0,0.0010678477247635211,7.869177365736946e-6
56.0,0.0010682004956745325,7.719967847196049e-6
57.0,0.0010685658306506978,7.804721851616047e-6
58.0,0.0010689441743507125,8.062988397463793e-6
59.0,0.0010693357691879733,8.433891783242445e-6
60.0,0.0010697407138626578,8.866002330080647e-6
61.0,0.0010701590144261235,9.32036709615197e-6
62.0,0.001070590627853694,9.76942520357259e-6
63.0,0.0010710354983073914,1.0194559770495621e-5
64.0,0.00107149358642966,1.0583700215125718e-5
65.0,0.0010719648921289433,1.0929420492583803e-5
66.0,0.0010724494714031054,1.1227553045843192e-5
67.0,0.001072947447802472,1.1476212850253258e-5
68.0,0.0010734590191646936,1.1675117201973005e-5
69.0,0.001073984460263261,1.182511049141435e-5
70.0,0.0010745241220037102,1.1927829198709766e-5
71.0,0.0010750784277798796,1.1985462879284899e-5
72.0,0.0010756478675701903,1.2000581430352752e-5
73.0,0.0010762329903133679,1.1976008742711065e-5
74.0,0.0010768343950568694,1.1914729350033263e-5
75.0,0.0010774527213215175,1.1819818978211762e-5
76.0,0.001078088639074384,1.169439272747489e-5
77.0,0.0010787428386500812,1.1541566493718625e-5
78.0,0.0010794160209098359,1.1364428481749546e-5
79.0,0.0010801088878786358,1.1166018495525034e-5
80.0,0.0010808221340544908,1.0949313247880652e-5
81.0,0.0010815564385406255,1.0717216305181051e-5
82.0,0.001082312458111838,1.0472551530070558e-5
83.0,0.001083090821290444,1.0218059047611816e-5
84.0,0.0010838921234752538,9.956392862817799e-6
85.0,0.0010847169231390137,9.690119319704098e-6
86.0,0.0010855657390854666,9.421715627749227e-6
87.0,0.001086439048736583,9.153567703774658e-6
88.0,0.0010873372874034592,8.88796659906079e-6
89.0,0.0010882608484804302,8.627102818423916e-6
90.0,0.0010892100844911727,8.37305790895414e-6
91.0,0.0010901853089073535,8.127792822798867e-6
92.0,0.0010911867986548001,7.893132764347658e-6
93.0,0.0010922147972186843,7.670748536896252e-6
94.0,0.0010932695182577317,7.462134817396213e-6
95.0,0.001094351149637617,7.268586299130784e-6
96.0,0.0010954598577953753,7.091173211223211e-6
97.0,0.001096595792349495,6.9307182742137754e-6
98.0,0.0010977590908742233,6.7877775748141806e-6
99.0,0.001098949883761289,6.662628017912948e-6
100.0,0.0011001682990975164,6.555263835112792e-6
101.0,0.0011014144674926344,6.465404048538969e-6
102.0,0.0011026885267975933,6.392511846157566e-6
103.0,0.00110399062666003,6.335825655798703e-6
104.0,0.0011053209328698492,6.294400514416444e-6
105.0,0.0011066796314541892,6.267157336404327e-6
106.0,0.0011080669324872632,6.252937061923615e-6
107.0,0.0011094830735865753,6.250556490132245e-6
108.0,0.0011109283230727588,6.258862843288458e-6
109.0,0.0011124029827757713,6.276784651791966e-6
110.0,0.0011139073904752926,6.303377242930283e-6
