Ts,cvs_avg,err
2000.0,0.0008442793228967934,2.7187120483339643e-6
1900.0,0.0008902782513675605,1.8291948440449486e-6
1800.0,0.0009403622678960888,3.052307378666155e-6
1700.0,0.001004257678480779,3.30095506001566e-6
1600.0,0.0010683820797120866,2.8883760512890837e-6
1500.0,0.0011523611801671381,6.452300839089054e-6
1400.0,0.0012412305873045206,2.0141135795149335e-6
1300.0,0.0013376454966133194,4.132027314634888e-6
1200.0,0.0014165996666017794,1.2457447302564882e-6
1100.0,0.0014851456314328478,6.9982597930110145e-6
1000.0,0.0015099815602815576,1.7140945696312464e-5
900.0,0.0014992151524871537,2.8851427263367765e-5
800.0,0.001458368599919305,2.4583346768042444e-5
700.0,0.0013640445385889185,2.373551259436363e-5
600.0,0.00135476057950393,1.5242859108146467e-5
500.0,0.0014247943799594787,1.1166871622849617e-5
400.0,0.0016275885702035397,5.8496839018516705e-6
300.0,0.001885741158597424,2.3658706802131728e-5
200.0,0.0014994709790524567,7.247460681508665e-5
100.0,0.0011008741294736741,1.2229470794180431e-6
