Ts,cvs_avg,err
30.0,0.0008655996898593725,1.900783186720216e-5
31.0,0.0008762586956867517,1.7742186320255835e-5
32.0,0.0008871752097074914,1.7662590634481486e-5
33.0,0.0008982839783741779,1.8552916844497873e-5
34.0,0.0009095076239223286,2.0193074699804862e-5
35.0,0.0009207622650539467,2.2368922327069896e-5
36.0,0.0009319623102811047,2.4879872203541864e-5
37.0,0.0009430244554246536,2.7544505249672665e-5
38.0,0.0009538708942052379,3.0204427312767484e-5
39.0,0.0009644317507877648,3.272656178389916e-5
40.0,0.0009746467589372565,3.500406101843447e-5
41.0,0.000984466236360466,3.6956025995376556e-5
42.0,0.0009938514278485199,3.85262370740399e-5
43.0,0.0010027743117350953,3.968110996033312e-5
44.0,0.0010112169777382028,4.0407094383369604e-5
45.0,0.001019170689218788,4.070772593643131e-5
46.0,0.001026634739616292,4.060052410072818e-5
47.0,0.001033615202755396,4.011390353818289e-5
48.0,0.0010401236618874513,3.928423422259243e-5
49.0,0.0010461759849009005,3.8153152075561574e-5
50.0,0.0010517911950810581,3.676518841728298e-5
51.0,0.001056990469699521,3.516575605531046e-5
52.0,0.0010617962836662529,3.339950378277323e-5
53.0,0.0010662317031079067,3.150903025464187e-5
54.0,0.0010703198242618562,2.953393282428852e-5
55.0,0.0010740833464030362,2.7510156632629544e-5
56.0,0.001077544263347572,2.5469603408486923e-5
57.0,0.0010807236559861497,2.3439957255520538e-5
58.0,0.0010836415678332565,2.1444685317936968e-5
59.0,0.0010863169462925206,1.9503173828083176e-5
60.0,0.0010887676338379578,1.7630963935239848e-5
61.0,0.0010910103952669154,1.584005631228785e-5
62.0,0.0010930609693344116,1.413925838150626e-5
63.0,0.00109493413524064,1.2534552760798956e-5
64.0,0.0010966437864828036,1.1029469982215604e-5
65.0,0.0010982030064186482,9.625452538506614e-6
66.0,0.0010996241414796353,8.322200801111476e-6
67.0,0.0011009188693028524,7.117994305426385e-6
68.0,0.0011020982601289606,6.009984332205528e-6
69.0,0.0011031728306574913,4.994455665427149e-6
70.0,0.0011041525901870867,4.067056928089123e-6
71.0,0.001105047079326366,3.2230000444010502e-6
72.0,0.0011058654018709518,2.4572302073831193e-6
73.0,0.0011066162506323484,1.7645682992183745e-6
74.0,0.001107307928100653,1.1398280683228231e-6
75.0,0.0011079483628483628,5.779105563842067e-7
76.0,0.0011085451225559808,7.387832890501621e-8
77.0,0.0011091054244779573,3.769879728657252e-7
78.0,0.0011096361440825846,7.791483458273128e-7
79.0,0.0011101438225020446,1.136775143862771e-6
80.0,0.0011106346733267792,1.4537357224471029e-6
81.0,0.0011111145891773493,1.7335841271642589e-6
82.0,0.0011115891483912904,1.979560146881999e-6
83.0,0.0011120636220745969,2.194594252654203e-6
84.0,0.0011125429816894008,2.3813171353670363e-6
85.0,0.0011130319072815006,2.5420727355197823e-6
86.0,0.0011135347963942587,2.678933824566963e-6
87.0,0.0011140557736683359,2.793719347835367e-6
88.0,0.0011145987010894509,2.8880128737290312e-6
89.0,0.0011151671888178154,2.9631816129386633e-6
90.0,0.001115764606512223,3.0203955751943547e-6
91.0,0.0011163940950480174,3.0606465209047787e-6
92.0,0.0011170585785202148,3.084766441591406e-6
93.0,0.0011177607764200396,3.093445367982603e-6
94.0,0.0011185032158740843,3.087248358710298e-6
95.0,0.0011192882438394846,3.066631567499637e-6
96.0,0.0011201180391549608,3.0319573233697526e-6
97.0,0.0011209946243560182,2.983508187931552e-6
98.0,0.0011219198771720347,2.921499977373793e-6
99.0,0.0011228955416332257,2.846093755118778e-6
100.0,0.001123923238726134,2.7574068151782855e-6
101.0,0.001125004476546746,2.655522686699708e-6
102.0,0.001126140659910769,2.5405001977789373e-6
103.0,0.001127333099390395,2.4123816417369286e-6
104.0,0.0011285830197561768,2.271200092303496e-6
105.0,0.0011298915678111445,2.1169859159333846e-6
106.0,0.001131259819612088,1.949772529962048e-6
107.0,0.0011326887870798312,1.7696014550768029e-6
108.0,0.0011341794240065093,1.576526709491137e-6
109.0,0.0011357326314730529,1.3706185908416818e-6
110.0,0.0011373492626946906,1.1519668899354702e-6
111.0,0.0011390301273159185,9.206835785721601e-7
112.0,0.001140775995179505,6.769050114865402e-7
113.0,0.00114258759959639,4.2079368035090156e-7
114.0,0.0011444656401451438,1.5253955560500508e-7
115.0,0.001146410785030848,1.2763895018380641e-7
116.0,0.0011484236730340018,4.194943657593039e-7
117.0,0.0011505049150802864,7.227498616557795e-7
118.0,0.001152655095462061,1.0370992397731095e-6
119.0,0.0011548747727418913,1.3622071858230712e-6
120.0,0.0011571644803678642,1.6977097599879189e-6
121.0,0.0011595247270294554,2.0432151026826193e-6
122.0,0.0011619559967816118,2.398304333603756e-6
123.0,0.0011644587489635161,2.7625326236604156e-6
124.0,0.0011670334179371006,3.135430420473925e-6
125.0,0.0011696804126689133,3.5165048093252747e-6
126.0,0.0011724001161775106,3.90524099243047e-6
127.0,0.001175192884867005,4.301103870452897e-6
128.0,0.0011780590477658082,4.703539710986438e-6
129.0,0.0011809989056882225,5.111977889748733e-6
130.0,0.0011840127303349064,5.525832690882505e-6
131.0,0.0011871007633469115,5.9445051536365994e-6
132.0,0.0011902632153265105,6.367384953423228e-6
133.0,0.001193500264836764,6.7938523058999416e-6
134.0,0.001196812057390444,7.2232798834533396e-6
135.0,0.0012001987044378388,7.655034734053421e-6
136.0,0.001203660282361684,8.088480193157357e-6
137.0,0.0012071968314866187,8.522977779799402e-6
138.0,0.0012108083551094523,8.957889068753947e-6
139.0,0.001214494818555696,9.392577531096227e-6
