Ts,cvs_avg,err
1.0,0.00310837825005038,5.768552171661275e-5
1.1,0.0030992418587550154,4.035844162604908e-5
1.2,0.0030965595765485993,1.8118964095087833e-5
1.3,0.0030992766102939553,2.4282345538001656e-5
1.4,0.0031054575289125915,4.064979473983756e-5
1.5,0.0031133689531183417,4.8808932171513134e-5
1.6,0.003121631092503551,4.847338710434147e-5
1.7,0.0031291679648823255,4.23252472574462e-5
1.8,0.003135277925889091,3.3471168166542925e-5
1.9,0.003139714620992136,2.4917301109219815e-5
2.0,0.003142627443512557,1.9922474742280715e-5
2.1,0.0031443691122034962,2.0210198778886304e-5
2.2,0.003145283471514014,2.296002972438095e-5
2.3,0.0031455721695440642,2.4682114835715496e-5
2.4,0.0031452683483299006,2.3804362218769587e-5
2.5,0.003144288910033103,2.0047081965778233e-5
2.6,0.0031425179119988697,1.3833063389026437e-5
2.7,0.003139882115821726,6.043028584764291e-6
2.8,0.003136397986421289,3.698598417361979e-6
2.9,0.003132185763187897,1.2075890542073737e-5
3.0,0.0031274563669738548,2.0058616690468555e-5
3.1,0.003122481139660762,2.680369079317918e-5
3.2,0.00311755460972672,3.195235833459036e-5
3.3,0.0031129585210777255,3.535286217101323e-5
3.4,0.003108932619450453,3.701034750234463e-5
3.5,0.0031056549936202445,3.704335639663416e-5
3.6,0.0031032325503906645,3.564308667305764e-5
3.7,0.0031017006288712907,3.303850751589182e-5
3.8,0.003101029829653882,2.946954748642528e-5
3.9,0.003101137752300051,2.5169590693145997e-5
4.0,0.0031019033625660137,2.0358963754412044e-5
4.1,0.0031031820066053373,1.5256536410376469e-5
4.2,0.003104819527709413,1.0149344994946413e-5
4.3,0.003106664423865875,5.816663741236257e-6
4.4,0.0031085774424958125,5.360282486965825e-6
4.5,0.0031104383994365326,9.330081590857438e-6
4.6,0.003112150311402858,1.4309151731104816e-5
4.7,0.003113641140009218,1.936497169933303e-5
4.8,0.00311486356765851,2.4261566127317267e-5
4.9,0.003115793274989813,2.8888216258043515e-5
5.0,0.003116426183313446,3.316952343337888e-5
5.1,0.003116775081206749,3.704557133780542e-5
5.2,0.0031168659882250993,4.0466987300590345e-5
5.3,0.0031167345336173507,4.339418139757501e-5
5.4,0.0031164225537018975,4.579783649235566e-5
5.5,0.0031159750444529287,4.765962734303907e-5
5.6,0.00311543754924311,4.8972764814569076e-5
5.7,0.0031148540167065843,4.974221871662759e-5
5.8,0.0031142651299015376,4.998460232571559e-5
5.9,0.003113707084038532,4.972777352991499e-5
6.0,0.003113210774275833,4.901024756957959e-5
6.1,0.0031128013457018358,4.788053594542531e-5
6.2,0.0031124980530323827,4.639653017978828e-5
6.3,0.003112314376423128,4.4625037360005023e-5
6.4,0.003112258341096189,4.264153906612161e-5
6.5,0.003112332991432929,4.053016724057655e-5
6.6,0.0031125369742284388,3.8383734823577964e-5
6.7,0.0031128651905332518,3.6303378363240615e-5
6.8,0.0031133094806318914,3.439694034958065e-5
6.9,0.0031138593120057304,3.277475001546746e-5
7.0,0.003114502445423998,3.154138724258821e-5
7.1,0.0031152255594629054,3.078314426405548e-5
7.2,0.0031160148186466265,3.055372314010762e-5
7.3,0.003116856374937796,3.0863835481052335e-5
7.4,0.00311773679639969,3.16803817846165e-5
7.5,0.0031186434204478718,3.293616542357204e-5
7.6,0.0031195646321688555,3.454534181627825e-5
7.7,0.0031204900706909935,3.641810514792919e-5
7.8,0.003121410768553042,3.847073842022944e-5
7.9,0.003122319230450947,4.0630595009210836e-5
8.0,0.0031232094586920653,4.283741757367784e-5
8.1,0.003124076933199004,4.504263630463488e-5
8.2,0.003124918554040436,4.720782901971948e-5
8.3,0.0031257325542886926,4.930300817885548e-5
8.4,0.003126518390576071,5.130504073214845e-5
8.5,0.0031272766181101586,5.319630681377044e-5
8.6,0.0031280087561681032,5.496360826932426e-5
8.7,0.0031287171492771567,5.6597300094393075e-5
8.8,0.0031294048284477034,5.809060732831281e-5
8.9,0.003130075375994152,5.943909097811275e-5
9.0,0.003130732796689305,6.064023156837251e-5
9.1,0.003131381397269781,6.169310463350787e-5
9.2,0.0031320256756619523,6.259812764647454e-5
9.3,0.003132670220735058,6.33568621654244e-5
9.4,0.0031333196229179397,6.397185839944895e-5
9.5,0.003133978395634307,6.444653207626013e-5
9.6,0.0031346509072160814,6.478506559196367e-5
9.7,0.0031353413227376086,6.499232706789568e-5
9.8,0.0031360535550664557,6.50738022370313e-5
9.9,0.003136791224340073,6.503553511354944e-5
10.0,0.00313755762504137,6.4884074222725e-5
10.1,0.003138355699850328,6.462642183022055e-5
10.2,0.0031391880194838635,6.426998414416601e-5
10.3,0.0031400567677934885,6.382252089579096e-5
10.4,0.0031409637314624168,6.32920930588548e-5
10.5,0.0031419102937234934,6.26870077614652e-5
10.6,0.0031428974316020076,6.201575969427844e-5
10.7,0.0031439257162676052,6.128696854241555e-5
10.8,0.003144995316154714,6.0509312177574006e-5
10.9,0.003146106002578135,5.969145555969942e-5
11.0,0.0031472571576282075,5.8841975521271796e-5
11.1,0.0031484477841774543,5.796928185818367e-5
11.2,0.003149676517867793,5.7081535430541475e-5
11.3,0.003150941640974084,5.618656429113249e-5
11.4,0.0031522410980569186,5.529177919918647e-5
11.5,0.0031535725133265947,5.440409023249409e-5
11.6,0.0031549332096408346,5.352982655568704e-5
11.7,0.003156320229054201,5.267466170564789e-5
11.8,0.003157730354827259,5.1843546975222255e-5
11.9,0.003159160134789922,5.104065557108971e-5
12.0,0.0031606059059380923,5.0269340149133045e-5
12.1,0.003162063820125747,4.9532106060471704e-5
12.2,0.003163529870697794,4.8830602161641864e-5
12.3,0.0031649999198932427,4.816563036473281e-5
12.4,0.0031664697268337792,4.7537174267129335e-5
12.5,0.003167934975900902,4.69444462710898e-5
12.6,0.003169391305295307,4.638595166382721e-5
12.7,0.0031708343355663113,4.5859567268215646e-5
12.8,0.003172259697895407,4.536263157695215e-5
12.9,0.0031736630619193045,4.489204281149913e-5
13.0,0.0031750401628806595,4.4444361136603766e-5
13.1,0.003176386827901716,4.401591131401841e-5
13.2,0.0031776990011861974,4.360288236826567e-5
13.3,0.0031789727679666312,4.3201421311383244e-5
13.4,0.0031802043770296825,4.2807718570349475e-5
13.5,0.0031813902616685146,4.2418083413622736e-5
13.6,0.0031825270589299474,4.202900832248657e-5
13.7,0.0031836116270438516,4.163722185074374e-5
13.8,0.003184641060942871,4.1239730031071784e-5
13.9,0.0031856127058016645,4.083384679929844e-5
14.0,0.00318652416854629,4.041721421529266e-5
14.1,0.0031873733273051004,3.998781346689382e-5
14.2,0.003188158338793514,3.954396776167243e-5
14.3,0.003188877643644374,3.9084338258039926e-5
14.4,0.003189529969714803,3.8607914176215256e-5
14.5,0.003190114333417475,3.811399817839017e-5
14.6,0.0031906300391407413,3.760218802761703e-5
14.7,0.003191076676836487,3.7072355440477954e-5
14.8,0.0031914541178673546,3.652462294478077e-5
14.9,0.003191762509216466,3.5959339450023624e-5
15.0,0.003192002266172122,3.537705513780518e-5
15.1,0.0031921740636076403,3.477849618509819e-5
15.2,0.003192278825982671,3.416453974691908e-5
15.3,0.003192317716196671,3.3536189547818405e-5
15.4,0.0031922921234278263,3.289455236246465e-5
15.5,0.003192203650092186,3.224081560584826e-5
15.6,0.003192054098057386,3.1576226201003414e-5
15.7,0.0031918454542439003,3.090207084755233e-5
15.8,0.0031915798757442427,3.0219657775898887e-5
15.9,0.003191259674586361,2.9530300038814815e-5
16.0,0.003190887302263376,2.883530036535054e-5
16.1,0.00319046533414555,2.8135937578486434e-5
16.2,0.0031899964538847493,2.743345455872409e-5
16.3,0.0031894834379146953,2.6729047720629017e-5
16.4,0.003188929140142733,2.602385795591331e-5
16.5,0.003188336476921854,2.531896298704733e-5
16.6,0.0031877084123833666,2.461537106731317e-5
16.7,0.0031870479442029135,2.3914015957214833e-5
16.8,0.0031863580898646472,2.3215753103466976e-5
16.9,0.003185641873480142,2.2521356943944115e-5
17.0,0.0031849023132111028,2.1831519261040173e-5
17.1,0.0031841424093370916,2.114684850628002e-5
17.2,0.0031833651330022954,2.0467870020050746e-5
17.3,0.003182573415668167,1.9795027073467247e-5
17.4,0.003181770139291848,1.9128682662425446e-5
