Ts,cvs_avg,err
1000.0,0.001755691033816402,8.249123832404878e-6
999.0,0.0017622057839376468,8.635431672162377e-6
998.0,0.001768922230048508,4.0218666641818704e-6
997.0,0.0017603691847155364,8.795344464683023e-6
996.0,0.00176858359525323,3.190821797445157e-6
995.0,0.001761087798608841,1.0001673257421377e-5
994.0,0.0017669556047736562,9.798890122257486e-6
993.0,0.0017629001633360432,4.3771907486903176e-6
992.0,0.0017540014388841344,6.192746098731161e-6
991.0,0.001759616106111854,7.295127697986156e-6
990.0,0.0017611183772437411,6.163281846356503e-6
989.0,0.0017637179593847634,2.4723796370571654e-6
988.0,0.0017605857032104725,2.69793692201138e-6
987.0,0.0017710713771048427,1.201963042251259e-5
986.0,0.0017653011102748764,3.644338691768191e-6
985.0,0.001762195901779961,7.427986233848887e-6
984.0,0.0017542076547501634,5.314289543079429e-6
983.0,0.001764378644144465,7.2879396901132685e-6
982.0,0.0017654512480201484,9.897347119431823e-6
981.0,0.001769750911450948,1.0857417548982086e-5
980.0,0.0017648802873292061,1.1712470335794041e-5
979.0,0.0017716454160149452,1.0355916778153238e-5
978.0,0.0017656242099784083,1.0705952665797718e-5
977.0,0.001769432201947722,1.5009814040969682e-5
976.0,0.0017596749224354244,8.574968926822534e-6
975.0,0.0017633572189987392,3.899348512474577e-6
974.0,0.001761070958862896,4.41479396841514e-6
973.0,0.0017661307065060608,6.518225322961274e-6
972.0,0.0017590799980675288,9.378823183289565e-6
971.0,0.0017631551162834598,8.39698276693559e-6
970.0,0.0017670111270280907,7.332711009631956e-6
969.0,0.0017715518430615376,1.1037223353323707e-5
968.0,0.0017596515727485603,4.02204434550418e-6
967.0,0.0017679618851212532,6.31201599721106e-6
966.0,0.0017589662712412045,1.2828577764549406e-5
965.0,0.0017710165422990063,4.766981104244005e-6
964.0,0.0017646565355370059,1.1338613730694179e-5
963.0,0.001769186823383807,1.330326508550185e-6
962.0,0.001769524753422621,8.313109529767988e-6
961.0,0.0017706595828710665,9.910967484395258e-6
960.0,0.001759003871951037,3.0895578315379744e-6
959.0,0.0017756060195924922,2.594049385483294e-5
958.0,0.0017657229551374407,6.372707734937786e-6
957.0,0.0017586612978637076,1.7625297260535224e-6
956.0,0.0017721724190097375,5.9850416250174734e-6
955.0,0.0017626620828435193,4.515078088140063e-6
954.0,0.001768064906610978,3.4114577291520786e-6
953.0,0.0017677786895957859,6.822287207660329e-6
952.0,0.0017666148215584269,1.3011628517186082e-5
951.0,0.0017639634474127931,1.1158483139762664e-5
950.0,0.001774454259180814,8.296297477633916e-6
949.0,0.0017732677329227468,1.283638749287819e-5
948.0,0.0017760219423330252,1.7124277088270705e-5
947.0,0.0017701318000948457,1.5325523877197343e-5
946.0,0.0017719706053190435,8.401811654944196e-7
945.0,0.001769824966148783,7.562748273582365e-6
944.0,0.0017721523844839479,7.335724193130507e-6
943.0,0.001775172547837607,1.5772825118384765e-5
942.0,0.0017692131996847797,1.0940090740902055e-5
941.0,0.001770659747271189,2.650301439569203e-6
940.0,0.0017815446565879061,6.038436673613058e-6
939.0,0.0017687196499244565,7.994032683745246e-7
938.0,0.0017632840069554082,5.238872474857858e-6
937.0,0.0017753662230896368,9.432564055286362e-6
936.0,0.001777087971415853,4.533934004958758e-6
935.0,0.001770178922525906,7.278916785730081e-6
934.0,0.0017835455380778898,1.5751200365236872e-5
933.0,0.0017702201081019964,8.25108700069309e-6
932.0,0.0017827831869627981,1.1439680063428794e-5
931.0,0.0017736330447378247,1.2819629639803292e-5
930.0,0.001787694028373801,1.4388925875544754e-5
929.0,0.0017721905053205364,4.344342362938276e-6
928.0,0.0017837869118103,1.217342036111143e-5
927.0,0.0017752044980415018,9.700466981373462e-6
926.0,0.001775820627653948,1.2067997789445094e-5
925.0,0.0017758187932604586,7.503230597416474e-6
924.0,0.0017737884944623269,6.30242059914865e-6
923.0,0.0017702269514777104,1.145951537477267e-5
922.0,0.0017700519295612554,1.4275960397561274e-5
921.0,0.0017784843262253585,9.681594673017424e-6
920.0,0.001777981139225504,1.2495164816422264e-5
919.0,0.0017754913128023428,1.4129061968883431e-5
918.0,0.0017735142018856693,6.126544467331036e-6
917.0,0.0017828608020682448,1.1597610171799149e-5
916.0,0.0017825850083529975,1.581013829811951e-5
915.0,0.0017857309047100867,1.7726754141488785e-5
914.0,0.0017772593548486158,3.495479337542863e-6
913.0,0.0017886049285642629,2.1298956142396596e-5
912.0,0.001777945478458039,1.1537907411651811e-5
911.0,0.0017906663870093083,1.3547696340908589e-5
910.0,0.0017835305186279626,1.4626555989004399e-5
909.0,0.0017936937541771115,1.4813002511910248e-5
908.0,0.001776455571161061,1.4926122976064103e-5
907.0,0.001776714916289292,1.2476966091379644e-5
906.0,0.0017872061765194676,8.910547697488634e-6
905.0,0.001782508595763408,8.446456579351111e-6
904.0,0.0017739276059169405,3.078842752856269e-6
903.0,0.0017984703956117822,2.1103505877702278e-5
902.0,0.001784400781474034,8.41185730121588e-6
901.0,0.001789078542877056,1.9972893847683788e-5
900.0,0.0017808834083439726,1.025179246229962e-5
899.0,0.0017870322522653972,3.704828938415078e-6
898.0,0.00178875272434258,6.0879267057676714e-6
897.0,0.0017897965373083044,1.1827245131408082e-5
896.0,0.001785292617242904,1.259517122620045e-5
895.0,0.0017780713883605937,7.372306065493814e-6
894.0,0.0017869319485374717,5.176154608411169e-6
893.0,0.0017870045585775933,2.43594552955652e-5
892.0,0.0017887300300841607,9.529453544943706e-6
891.0,0.0017902293989140589,1.4625044638369059e-5
890.0,0.0017946146103894882,1.1393035080695416e-5
889.0,0.0017959447892449156,1.836924772190157e-5
888.0,0.001791278660090449,1.2285554124420931e-5
887.0,0.0017810098781248565,9.225021574989254e-6
886.0,0.0017734748995055039,1.0080011927715023e-5
885.0,0.0017908065341315637,2.5426643057933183e-5
884.0,0.0017813329726130258,4.402917650216516e-6
883.0,0.0017788246378628596,6.5646472532242e-6
882.0,0.001784969827607714,1.846143214516055e-5
881.0,0.0017826916391308536,3.126493111973854e-6
880.0,0.0017869680833203167,1.2560895609282962e-5
879.0,0.0018020374120729544,2.6904595639128476e-5
878.0,0.0017874753807095474,1.0865245095546548e-5
877.0,0.0017927115348960797,1.1561846542722874e-5
876.0,0.00178514266238835,9.475988930509256e-6
875.0,0.0017875711372765156,1.7522352403198903e-5
