Ts,cvs_avg,err
113.0,0.00021526366604323967,3.379898551634553e-6
114.0,0.00021773197316566465,3.379751720820059e-6
115.0,0.00022022706195718206,3.380192627330794e-6
116.0,0.00022274561509924462,3.3811275581378816e-6
117.0,0.0002252843844309654,3.38246532473846e-6
118.0,0.0002278401924745469,3.3841174025501553e-6
119.0,0.0002304099338111208,3.385998050935025e-6
120.0,0.0002329905763128904,3.3880244154649725e-6
121.0,0.0002355791622371309,3.390116613903796e-6
122.0,0.00023817280918730132,3.3921978072630483e-6
123.0,0.00024076871094624757,3.394194257170286e-6
124.0,0.0002433641381862257,3.3960353706806875e-6
125.0,0.00024595643906024224,3.3976537335605205e-6
126.0,0.00024854303967900975,3.3989851329717317e-6
127.0,0.0002511214444776292,3.399968570409437e-6
128.0,0.00025368923647594416,3.40054626565106e-6
129.0,0.0002562440774363715,3.400663652427494e-6
130.0,0.00025878370792287896,3.400269366432155e-6
131.0,0.00026130594726466914,3.3993152262565245e-6
132.0,0.0002638086934280279,3.3977562077765365e-6
133.0,0.0002662899227997136,3.395550412468802e-6
134.0,0.0002687476898851824,3.3926590301069214e-6
135.0,0.00027118012692488747,3.3890462962497336e-6
136.0,0.00027358544343182605,3.384679444904928e-6
137.0,0.00027596192565347376,3.3795286567278255e-6
138.0,0.0002783079359611936,3.373567003100967e-6
139.0,0.0002806219121701796,3.3667703864094172e-6
140.0,0.0002829023667929675,3.359117476824376e-6
141.0,0.00028514788622951244,3.350589645889738e-6
142.0,0.00028735712989682346,3.3411708971900205e-6
143.0,0.00028952882930110966,3.3308477943836635e-6
144.0,0.000291661787055391,3.3196093868530785e-6
145.0,0.00029375487584549695,3.3074471332430087e-6
146.0,0.00029580703734736704,3.29435482312795e-6
147.0,0.00029781728109854177,3.2803284970577195e-6
148.0,0.0002997846833267247,3.26536636521734e-6
149.0,0.0003017083857382633,3.2494687249295043e-6
150.0,0.00030358759426938464,3.232637877234055e-6
151.0,0.00030542157780299436,3.2148780427508385e-6
152.0,0.0003072096668538153,3.196195277047752e-6
153.0,0.0003089512522246212,3.1765973857194397e-6
154.0,0.00031064578363628256,3.1560938393688354e-6
155.0,0.0003122927683343062,3.1346956886939227e-6
156.0,0.0003138917696745102,3.112415479855837e-6
157.0,0.0003154424056904395,3.0892671703114014e-6
158.0,0.0003169443476450698,3.0652660452781043e-6
159.0,0.0003183973185693116,3.040428634993702e-6
160.0,0.0003198010917897606,3.014772632922937e-6
161.0,0.00032115548944809474,2.9883168150591898e-6
162.0,0.0003224603810144531,2.961080960456204e-6
163.0,0.0003237156817970724,2.9330857731183185e-6
164.0,0.0003249213514503916,2.9043528053716707e-6
165.0,0.00032607739248376617,2.874904382821538e-6
166.0,0.0003271838487728651,2.844763531006999e-6
167.0,0.00032824080407575074,2.8139539038372936e-6
168.0,0.00032924838055556767,2.782499713901062e-6
169.0,0.0003302067373116872,2.750425664723981e-6
170.0,0.00033111606892108667,2.717756885041061e-6
171.0,0.000331976603991645,2.6845188651438423e-6
172.0,0.00033278860372897777,2.650737395356544e-6
173.0,0.0003335523605183376,2.6164385066836307e-6
174.0,0.00033426819652303133,2.5816484136605736e-6
175.0,0.0003349364623007226,2.546393459448147e-6
176.0,0.00033555753543890366,2.510700063174602e-6
177.0,0.0003361318192107438,2.4745946695598587e-6
178.0,0.000336659741252436,2.4381037008128085e-6
179.0,0.0003371417522630819,2.4012535108145487e-6
180.0,0.0003375783247280769,2.364070341577936e-6
181.0,0.0003379699516668808,2.326580281977111e-6
182.0,0.0003383171454059759,2.288809228729649e-6
183.0,0.0003386204363777363,2.250782849610871e-6
184.0,0.0003388803719458695,2.212526548879524e-6
185.0,0.0003390975152579999,2.1740654348844954e-6
186.0,0.00033927244412590836,2.135424289813438e-6
187.0,0.0003394057499338592,2.096627541563761e-6
188.0,0.00033949803657538696,2.0576992376756467e-6
189.0,0.00033954991941884783,2.0186630213049516e-6
190.0,0.0003395620243019702,1.979542109176038e-6
191.0,0.0003395349865555894,1.940359271480106e-6
192.0,0.0003394694500566833,1.9011368136655872e-6
193.0,0.00033936606631077324,1.8618965600686348e-6
194.0,0.000339225493563697,1.8226598393408317e-6
195.0,0.00033904839594272045,1.7834474716197262e-6
196.0,0.00033883544262688437,1.7442797573892387e-6
197.0,0.00033858730704646074,1.705176467984026e-6
198.0,0.00033830466611133123,1.6661568376839383e-6
199.0,0.0003379881994680668,1.6272395573561427e-6
200.0,0.00033763858878544414,1.588442769589575e-6
201.0,0.00033725651706811036,1.5497840652834124e-6
202.0,0.00033684266799804827,1.5112804816453358e-6
203.0,0.00033639772530349456,1.4729485015610852e-6
204.0,0.0003359223721549078,1.4348040542998178e-6
205.0,0.0003354172905875711,1.396862517528822e-6
206.0,0.00033488316095038275,1.3591387206080059e-6
207.0,0.0003343206613803703,1.3216469491531846e-6
208.0,0.00033373046730244025,1.2844009508578915e-6
209.0,0.00033311325095385395,1.2474139425710341e-6
210.0,0.0003324696809329176,1.2106986186508798e-6
211.0,0.00033180042177133936,1.1742671606184035e-6
212.0,0.000331106133529713,1.138131248155838e-6
213.0,0.00033038747141556947,1.1023020715162094e-6
214.0,0.00032964508542341833,1.0667903454364434e-6
215.0,0.0003288796199962211,1.0316063246749684e-6
216.0,0.0003280917137077007,9.967598213370736e-7
217.0,0.00032728199896490734,9.622602241935138e-7
218.0,0.0003264511017304574,9.281165202652115e-7
219.0,0.00032559964126384957,8.943373190164001e-7
220.0,0.00032472822988127166,8.609308795938102e-7
221.0,0.00032383747273331034,8.279051416737503e-7
222.0,0.00032292796759997717,7.952677606342857e-7
223.0,0.00032200030470246494,7.63026147970626e-7
224.0,0.0003210550665310627,7.311875181339927e-7
225.0,0.00032009282768864436,6.997589433235641e-7
226.0,0.0003191141547491734,6.687474182170329e-7
227.0,0.00031811960613065544,6.381599372417334e-7
228.0,0.00031710973198198684,6.080035878183169e-7
229.0,0.00031608507408315543,5.782856641265484e-7
230.0,0.0003150461657582489,5.490138075165548e-7
231.0,0.0003139935318007489,5.20196181827406e-7
232.0,0.00031292768841059004,4.918416949171514e-7
233.0,0.0003118491431424741,4.639602820299307e-7
234.0,0.0003107583948649401,4.36563272799598e-7
235.0,0.0003096559337297033,4.0966387272354713e-7
236.0,0.00030854224115078833,3.8327780319849794e-7
237.0,0.0003074177897929857,3.5742416396228056e-7
238.0,0.0003062830435691842,3.321266115279624e-7
239.0,0.0003051384576461284,3.0741499238712373e-7
240.0,0.00030398447845817893,2.8332763885780513e-7
241.0,0.00030282154372864923,2.599146411486431e-7
242.0,0.0003016500824983166,2.3724256923941167e-7
243.0,0.0003004705151607094,2.1540135256962015e-7
244.0,0.00029928325350378737,1.9451434148706322e-7
245.0,0.0002980887007576435,1.7475290919027273e-7
246.0,0.0002968872516478709,1.563570003624868e-7
247.0,0.00029567929245424016,1.3966178768057982e-7
248.0,0.0002944652010743557,1.2512545888883344e-7
249.0,0.00029324534709196647,1.133394360171503e-7
250.0,0.00029202009184961644,1.049786980679709e-7
251.0,0.000290789788525329,1.0064103030135354e-7
252.0,0.00028955478221304426,1.0059631422675718e-7
253.0,0.00028831541000651694,1.0461569954386409e-7
254.0,0.0002870720010864159,1.1205091443773377e-7
255.0,0.00028582487681035897,1.220910353762892e-7
256.0,0.0002845743508056431,1.3398507799628109e-7
257.0,0.00028332072906442064,1.4713688646602515e-7
258.0,0.00028206431004110564,1.6110840036868397e-7
259.0,0.00028080538475178026,1.755883134361526e-7
260.0,0.0002795442368754032,1.9035742936956798e-7
261.0,0.0002782811428566107,2.0526089487133844e-7
262.0,0.00027701637200992606,2.2018830434311357e-7
263.0,0.00027575018662519295,2.350600512957266e-7
264.0,0.0002744828420740595,2.4981808953264846e-7
265.0,0.000273214586917348,2.644196712690908e-7
266.0,0.000271945663013152,2.7883306608186803e-7
267.0,0.00027067630562551754,2.9303459797688863e-7
268.0,0.0002694067435335578,3.070065660974295e-7
269.0,0.0002681371991408731,3.207357644158157e-7
270.0,0.00026686788858514796,3.342124127120088e-7
271.0,0.0002655990218478044,3.474293737926383e-7
272.0,0.0002643308028635963,3.6038157265262474e-7
273.0,0.00026306342963004265,3.73065560005321e-7
274.0,0.00026179709431659184,3.854791803566663e-7
275.0,0.0002605319833734281,3.9762131671148385e-7
276.0,0.0002592682776398257,4.0949169211749686e-7
277.0,0.00025800615245197007,4.210907138260088e-7
278.0,0.00025674577775016994,4.324193497482567e-7
279.0,0.00025548731818537794,4.43479029624424e-7
280.0,0.0002542309332249626,4.542715652907958e-7
281.0,0.0002529767772576615,4.6479908582088324e-7
282.0,0.00025172499969765424,4.750639843704709e-7
283.0,0.00025047574508770833,4.850688742893723e-7
284.0,0.0002492291532013395,4.948165526337927e-7
285.0,0.0002479853591439449,5.043099696357424e-7
286.0,0.00024674449345286117,5.135522029909603e-7
287.0,0.0002455066821963157,5.225464360839862e-7
288.0,0.0002442720470712238,5.312959394404842e-7
289.0,0.00024304070549981423,5.398040548444819e-7
290.0,0.0002418127707250374,5.480741816756849e-7
291.0,0.000240588351904744,5.561097650926233e-7
292.0,0.00023936755420460017,5.639142857803341e-7
293.0,0.00023815047888972444,5.71491251006389e-7
294.0,0.00023693722341502733,5.788441867969344e-7
295.0,0.00023572788151423284,5.859766310717379e-7
296.0,0.00023452254328757715,5.928921275892912e-7
297.0,0.00023332129528816502,5.995942206068036e-7
298.0,0.00023212422060697868,6.060864501446027e-7
299.0,0.0002309313989565322,6.123723477903399e-7
300.0,0.0002297429067531644,6.184554329617466e-7
301.0,0.0002285588171979675,6.24339209582906e-7
302.0,0.00022737920035634848,6.300271631176076e-7
303.0,0.00022620412323622575,6.355227579211293e-7
304.0,0.0002250336498648589,6.408294348788646e-7
305.0,0.00022386784136431577,6.459506092896693e-7
306.0,0.00022270675602557825,6.508896689812494e-7
307.0,0.00022155044938129662,6.556499726251617e-7
308.0,0.00022039897427719282,6.602348482335232e-7
309.0,0.00021925238094212395,6.646475918199031e-7
310.0,0.0002181107170568126,6.68891466210828e-7
311.0,0.00021697402782125212,6.729696999874562e-7
312.0,0.00021584235602079764,6.76885486557906e-7
313.0,0.00021471574209095618,6.806419833317116e-7
314.0,0.00021359422418087992,6.84242311004917e-7
315.0,0.00021247783821558576,6.876895529332908e-7
316.0,0.00021136661795689935,6.909867545941923e-7
317.0,0.00021026059506315336,6.941369231240811e-7
318.0,0.00020915979914764153,6.971430269343114e-7
319.0,0.00020806425783584406,7.000079953860078e-7
320.0,0.00020697399682144795,7.027347185326711e-7
321.0,0.00020588903992116526,7.053260469146879e-7
322.0,0.0002048094091283736,7.077847914117558e-7
323.0,0.00020373512466559176,7.101137231383817e-7
324.0,0.0002026662050358025,7.123155733863274e-7
325.0,0.00020160266707264644,7.143930336108029e-7
326.0,0.00020054452598949706,7.1634875545026e-7
327.0,0.0001994917954274366,7.181853507864207e-7
328.0,0.0001984444875021475,7.199053918342325e-7
329.0,0.00019740261284973822,7.21511411262487e-7
330.0,0.00019636618067151975,7.230059023440521e-7
331.0,0.00019533519877774856,7.243913191326745e-7
332.0,0.00019430967363035274,7.256700766593972e-7
333.0,0.00019328961038466634,7.268445511578587e-7
334.0,0.0001922750129301688,7.279170803042706e-7
335.0,0.00019126588393027712,7.288899634802076e-7
336.0,0.00019026222486117565,7.297654620507134e-7
337.0,0.00018926403604972294,7.305457996602119e-7
338.0,0.00018827131671044398,7.312331625404903e-7
339.0,0.0001872840649816251,7.3182969983574e-7
340.0,0.00018630227796052705,7.323375239374597e-7
341.0,0.0001853259517377375,7.327587108301613e-7
342.0,0.0001843550814306747,7.330953004503134e-7
343.0,0.0001833896612162605,7.333492970508871e-7
344.0,0.00018242968436277891,7.335226695777724e-7
345.0,0.00018147514326093627,7.336173520509263e-7
346.0,0.0001805260294541404,7.336352439531266e-7
347.0,0.0001795823336680094,7.335782106267193e-7
348.0,0.0001786440458391327,7.33448083670842e-7
349.0,0.00017771115514309452,7.332466613502512e-7
350.0,0.0001767836500217768,7.329757090005464e-7
351.0,0.00017586151820995783,7.326369594429334e-7
352.0,0.00017494474676121763,7.322321133980222e-7
353.0,0.00017403332207317017,7.3176283990262e-7
354.0,0.0001731272299120314,7.312307767310947e-7
355.0,0.00017222645543654158,7.306375308146539e-7
356.0,0.00017133098322125273,7.299846786628913e-7
357.0,0.00017044079727919902,7.292737667848936e-7
358.0,0.00016955588108395758,7.285063121135735e-7
359.0,0.00016867621759112048,7.276838024258325e-7
360.0,0.00016780178925918283,7.268076967639224e-7
361.0,0.000166932578069872,7.258794258580209e-7
362.0,0.00016606856554791417,7.249003925420816e-7
363.0,0.00016520973278026622,7.238719721754276e-7
364.0,0.00016435606043481663,7.227955130549491e-7
365.0,0.0001635075287785715,7.216723368320119e-7
366.0,0.0001626641176953322,7.205037389243032e-7
367.0,0.00016182580670288458,7.192909889242434e-7
368.0,0.0001609925749697041,7.180353310055416e-7
369.0,0.00016016440133119196,7.167379843297529e-7
370.0,0.00015934126430545005,7.154001434451097e-7
371.0,0.00015852314210861173,7.140229786849013e-7
372.0,0.00015771001266973143,7.126076365648391e-7
373.0,0.00015690185364524852,7.11155240170168e-7
374.0,0.00015609864243303482,7.096668895475673e-7
375.0,0.00015530035618603456,7.081436620886239e-7
376.0,0.00015450697182550703,7.065866129081148e-7
377.0,0.00015371846605388514,7.049967752237041e-7
378.0,0.00015293481536725112,7.0337516072758e-7
379.0,0.0001521559960674472,7.017227599557084e-7
380.0,0.00015138198427382783,7.000405426521251e-7
381.0,0.00015061275593465708,6.983294581301212e-7
382.0,0.0001498482868381685,6.965904356292285e-7
383.0,0.00014908855262328903,6.948243846667089e-7
384.0,0.0001483335287900395,6.930321953876848e-7
385.0,0.00014758319070961795,6.912147389050255e-7
386.0,0.00014683751363417312,6.893728676436266e-7
387.0,0.00014609647270627835,6.875074156721325e-7
388.0,0.00014536004296811128,6.856191990351492e-7
389.0,0.0001446281993703498,6.837090160798763e-7
390.0,0.0001439009167807843,6.817776477776992e-7
391.0,0.00014317816999266536,6.798258580420096e-7
392.0,0.00014245993373278266,6.778543940406581e-7
393.0,0.00014174618266928627,6.758639865060541e-7
394.0,0.00014103689141925944,6.738553500392435e-7
395.0,0.0001403320345560461,6.718291834090866e-7
396.0,0.00013963158661633955,6.697861698494317e-7
397.0,0.00013893552210703973,6.677269773492513e-7
398.0,0.00013824381551188645,6.656522589398569e-7
399.0,0.00013755644129787153,6.635626529786054e-7
400.0,0.00013687337392143575,6.614587834254452e-7
401.0,0.00013619458783446203,6.593412601179072e-7
402.0,0.00013552005749006143,6.572106790421727e-7
403.0,0.0001348497573481648,6.550676225964245e-7
404.0,0.00013418366188091993,6.529126598531105e-7
405.0,0.00013352174557790624,6.507463468177575e-7
406.0,0.00013286398295116297,6.485692266793374e-7
407.0,0.00013221034854004387,6.463818300608376e-7
408.0,0.00013156081691589826,6.441846752653716e-7
409.0,0.00013091536268658555,6.419782685139337e-7
410.0,0.00013027396050082807,6.397631041852838e-7
411.0,0.00012963658505240317,6.375396650483127e-7
412.0,0.0001290032110841823,6.35308422489431e-7
413.0,0.00012837381339202356,6.330698367404053e-7
414.0,0.0001277483668285134,6.308243570978274e-7
415.0,0.00012712684630657078,6.285724221410154e-7
416.0,0.00012650922680291303,6.263144599476975e-7
417.0,0.00012589548336138708,6.240508883012817e-7
418.0,0.00012528559109617165,6.217821148998556e-7
419.0,0.00012467952519485323,6.195085375583316e-7
420.0,0.00012407726092137806,6.172305444073155e-7
421.0,0.00012347877361888805,6.149485140899057e-7
422.0,0.00012288403871243657,6.126628159537638e-7
423.0,0.0001222930317115949,6.103738102389874e-7
424.0,0.00012170572821294882,6.080818482664174e-7
425.0,0.00012112210390248782,6.057872726165242e-7
426.0,0.00012054213455789239,6.034904173116212e-7
427.0,0.00011996579605072154,6.011916079896157e-7
428.0,0.00011939306434850158,5.988911620764742e-7
429.0,0.00011882391551672115,5.965893889571975e-7
430.0,0.00011825832572073647,5.942865901404921e-7
431.0,0.0001176962712275843,5.919830594232388e-7
432.0,0.00011713772840771126,5.896790830501852e-7
433.0,0.00011658267373661819,5.873749398704803e-7
434.0,0.00011603108379642432,5.85070901494066e-7
435.0,0.00011548293527735033,5.827672324404734e-7
436.0,0.00011493820497912866,5.80464190289829e-7
437.0,0.00011439686981233425,5.781620258277215e-7
438.0,0.00011385890679965019,5.758609831877509e-7
439.0,0.00011332429307705598,5.735612999925469e-7
440.0,0.00011279300589495609,5.712632074914153e-7
441.0,0.00011226502261923518,5.689669306961834e-7
442.0,0.0001117403207322554,5.666726885116443e-7
443.0,0.00011121887783378997,5.643806938683952e-7
444.0,0.00011070067164189634,5.620911538480893e-7
445.0,0.00011018567999373271,5.598042698086508e-7
446.0,0.00010967388084631852,5.575202375096667e-7
447.0,0.00010916525227723971,5.552392472287896e-7
448.0,0.00010865977248530083,5.529614838818282e-7
449.0,0.00010815741979112997,5.506871271387461e-7
450.0,0.00010765817263772862,5.484163515353789e-7
451.0,0.00010716200959097847,5.461493265870463e-7
452.0,0.00010666890934010047,5.438862168948676e-7
453.0,0.00010617885069806821,5.416271822556194e-7
454.0,0.00010569181260197998,5.393723777631753e-7
455.0,0.0001052077741133862,5.371219539140189e-7
456.0,0.0001047267144185803,5.348760567069951e-7
457.0,0.00010424861282884662,5.326348277422035e-7
458.0,0.00010377344878067293,5.303984043162224e-7
459.0,0.000103301201835925,5.281669195203288e-7
460.0,0.00010283185168198671,5.259405023296568e-7
461.0,0.00010236537813186637,5.23719277696961e-7
462.0,0.0001019017611242674,5.215033666408024e-7
463.0,0.00010144098072363183,5.192928863330205e-7
464.0,0.0001009830171201484,5.17087950185035e-7
465.0,0.00010052785062973358,5.14888667931914e-7
466.0,0.0001000754616939833,5.126951457134219e-7
467.0,9.962583088009686e-5,5.105074861567851e-7
468.0,9.917893888077534e-5,5.083257884535783e-7
469.0,9.873476651409163e-5,5.061501484388895e-7
470.0,9.829329472333921e-5,5.039806586663886e-7
471.0,9.785450457685369e-5,5.018174084826563e-7
472.0,9.741837726781438e-5,4.996604841002877e-7
473.0,9.69848941140212e-5,4.975099686691564e-7
474.0,9.655403655765176e-5,4.953659423468339e-7
475.0,9.612578616499747e-5,4.932284823654192e-7
476.0,9.570012462618018e-5,4.910976631007016e-7
477.0,9.527703375484945e-5,4.889735561372434e-7
478.0,9.485649548786118e-5,4.868562303306026e-7
479.0,9.443849188494034e-5,4.847457518743159e-7
480.0,9.402300512832522e-5,4.826421843578649e-7
481.0,9.361001752239598e-5,4.805455888300111e-7
482.0,9.319951149328868e-5,4.784560238560897e-7
483.0,9.279146958849267e-5,4.76373545576317e-7
484.0,9.238587447643478e-5,4.742982077641918e-7
485.0,9.198270894605079e-5,4.7223006187964975e-7
486.0,9.15819559063414e-5,4.701691571250085e-7
487.0,9.118359838591806e-5,4.6811554049893365e-7
488.0,9.078761953253589e-5,4.6606925684643626e-7
489.0,9.039400261261432e-5,4.6403034891257e-7
490.0,9.000273101074931e-5,4.619988573903098e-7
491.0,8.961378822921123e-5,4.599748209713893e-7
492.0,8.922715788743767e-5,4.579582763923817e-7
493.0,8.884282372151264e-5,4.5594925848425304e-7
494.0,8.846076958363868e-5,4.5394780021537065e-7
495.0,8.808097944160083e-5,4.519539327388591e-7
496.0,8.770343737822078e-5,4.499676854356917e-7
497.0,8.732812759080549e-5,4.4798908595801347e-7
498.0,8.695503439058647e-5,4.460181602716505e-7
499.0,8.658414220215313e-5,4.4405493269659106e-7
500.0,8.621543556288081e-5,4.420994259491908e-7
