Ts,Cv
345.0,2.099641543017001
346.0,2.088596211435958
347.0,2.07761511462333
348.0,2.0666981073282575
349.0,2.055845035920476
350.0,2.045055738703897
351.0,2.034330046221513
352.0,2.02366778155238
353.0,2.0130687606006545
354.0,2.0025327923765697
355.0,1.9920596792701202
356.0,1.9816492173171323
357.0,1.9713011964580047
358.0,1.9610154007894467
359.0,1.950791608809264
360.0,1.9406295936542617
361.0,1.930529123331578
362.0,1.920489960943591
363.0,1.9105118649063186
364.0,1.9005945891619318
365.0,1.8907378833849189
366.0,1.8809414931826025
367.0,1.8712051602898279
368.0,1.8615286227580001
369.0,1.8519116151387272
370.0,1.8423538686620757
371.0,1.8328551114096658
372.0,1.8234150684826362
373.0,1.814033462164635
374.0,1.8047100120800967
375.0,1.7954444353476602
376.0,1.7862364467291227
377.0,1.777085758773771
378.0,1.7679920819585087
379.0,1.7589551248235966
380.0,1.7499745941043143
381.0,1.7410501948585266
382.0,1.7321816305903712
383.0,1.723368603370083
384.0,1.7146108139500251
385.0,1.7059079618771573
386.0,1.6972597456019207
387.0,1.688665862583671
388.0,1.6801260093927
389.0,1.67163988180906
390.0,1.6632071749181374
391.0,1.6548275832031314
392.0,1.6465008006344857
393.0,1.6382265207564808
394.0,1.6300044367707751
395.0,1.6218342416172955
396.0,1.613715628052419
397.0,1.6056482887243377
398.0,1.5976319162461736
399.0,1.5896662032662001
400.0,1.5817508425359572
401.0,1.573885526975788
402.0,1.5660699497382156
403.0,1.5583038042689843
404.0,1.5505867843659256
405.0,1.542918584235822
406.0,1.535298898549024
407.0,1.527727422492221
408.0,1.520203851819191
409.0,1.5127278828996877
410.0,1.5052992127664728
411.0,1.4979175391605295
412.0,1.4905825605746383
413.0,1.4832939762951398
414.0,1.4760514864421639
415.0,1.468854792008167
416.0,1.461703594895033
417.0,1.4545975979495342
418.0,1.4475365049975168
419.0,1.4405200208764293
420.0,1.4335478514667308
421.0,1.4266197037217414
422.0,1.4197352856963346
423.0,1.4128943065743174
424.0,1.4060964766945798
425.0,1.3993415075760929
426.0,1.3926291119417205
427.0,1.3859590037409397
428.0,1.3793308981714083
429.0,1.372744511699656
430.0,1.366199562080498
431.0,1.3596957683756516
432.0,1.3532328509713825
433.0,1.3468105315950811
434.0,1.340428533331138
435.0,1.334086580635732
436.0,1.327784399350933
437.0,1.3215217167179238
438.0,1.3152982613894344
439.0,1.3091137634413512
440.0,1.3029679543836543
441.0,1.2968605671706308
442.0,1.2907913362103143
443.0,1.2847599973733381
444.0,1.2787662880009933
445.0,1.2728099469128562
446.0,1.266890714413604
447.0,1.2610083322993506
448.0,1.2551625438633447
449.0,1.2493530939011586
450.0,1.2435797287153165
451.0,1.2378421961194086
452.0,1.2321402454416235
453.0,1.2264736275279666
454.0,1.220842094744831
455.0,1.2152454009812033
456.0,1.2096833016504507
457.0,1.204155553691576
458.0,1.1986619155701719
459.0,1.1932021472789611
460.0,1.1877760103378767
461.0,1.1823832677938904
462.0,1.1770236842203703
463.0,1.1716970257162076
464.0,1.166403059904518
465.0,1.1611415559310616
466.0,1.1559122844623817
467.0,1.1507150176836007
468.0,1.1455495292959859
469.0,1.14041559451416
470.0,1.1353129900631653
471.0,1.1302414941751293
472.0,1.125200886585865
473.0,1.1201909485310253
474.0,1.115211462742195
475.0,1.1102622134427613
476.0,1.1053429863434605
477.0,1.1004535686378152
478.0,1.0955937489973882
479.0,1.0907633175667943
480.0,1.085962065958595
481.0,1.0811897872479823
482.0,1.0764462759673294
483.0,1.071731328100564
484.0,1.0670447410774415
485.0,1.0623863137676004
486.0,1.0577558464745753
487.0,1.0531531409296104
488.0,1.0485780002853688
489.0,1.0440302291095784
490.0,1.039509633378481
491.0,1.0350160204702314
492.0,1.0305491991582036
493.0,1.0261089796041787
494.0,1.0216951733514554
495.0,1.0173075933178588
496.0,1.0129460537887076
497.0,1.0086103704096667
498.0,1.0043003601795457
499.0,1.0000158414430547
500.0,0.9957566338834454
501.0,0.9915225585151558
502.0,0.987313437676346
503.0,0.9831290950213984
504.0,0.9789693555134403
505.0,0.9748340454166895
506.0,0.9707229922888736
507.0,0.9666360249735779
508.0,0.9625729735925453
509.0,0.9585336695379554
510.0,0.9545179454646725
511.0,0.9505256352825182
512.0,0.9465565741483961
513.0,0.9426105984585769
514.0,0.9386875458408084
515.0,0.9347872551464901
516.0,0.9309095664428287
517.0,0.927054321004976
518.0,0.9232213613081609
519.0,0.9194105310197976
520.0,0.9156216749916616
521.0,0.9118546392519638
522.0,0.9081092709975124
523.0,0.9043854185858222
524.0,0.9006829315272586
525.0,0.8970016604771903
526.0,0.8933414572281329
527.0,0.8897021747019122
528.0,0.8860836669418392
529.0,0.8824857891048935
530.0,0.8789083974539424
531.0,0.8753513493499496
532.0,0.87181450324421
533.0,0.8682977186706072
534.0,0.8648008562379035
535.0,0.861323777622027
536.0,0.8578663455583765
537.0,0.8544284238341903
538.0,0.8510098772809174
539.0,0.8476105717665877
540.0,0.8442303741882582
541.0,0.8408691524644384
542.0,0.8375267755275847
543.0,0.8342031133166058
544.0,0.8308980367693877
545.0,0.82761141781538
546.0,0.8243431293681803
547.0,0.82109304531816
548.0,0.8178610405251592
549.0,0.8146469908111414
550.0,0.8114507729529659
551.0,0.808272264675124
552.0,0.8051113446425705
553.0,0.8019678924535275
554.0,0.7988417886324001
555.0,0.7957329146226471
556.0,0.7926411527797489
557.0,0.7895663863642112
558.0,0.786508499534543
559.0,0.7834673773403827
560.0,0.7804429057155284
561.0,0.7774349714711412
562.0,0.7744434622888833
563.0,0.7714682667141535
564.0,0.7685092741493398
565.0,0.7655663748471438
566.0,0.7626394599038792
567.0,0.7597284212528855
568.0,0.7568331516579239
569.0,0.7539535447066633
570.0,0.7510894948041726
571.0,0.748240897166448
572.0,0.7454076478140332
573.0,0.742589643565617
574.0,0.7397867820317098
575.0,0.7369989616083508
576.0,0.7342260814708703
577.0,0.7314680415676733
578.0,0.7287247426140671
579.0,0.7259960860861643
580.0,0.7232819742147698
581.0,0.7205823099793455
582.0,0.7178969971020329
583.0,0.715225940041673
584.0,0.7125690439879201
585.0,0.7099262148553205
586.0,0.7072973592775361
587.0,0.7046823846014955
588.0,0.702081198881716
589.0,0.699493710874524
590.0,0.6969198300324335
591.0,0.6943594664985153
592.0,0.6918125311007867
593.0,0.6892789353467146
594.0,0.6867585914176692
595.0,0.684251412163481
596.0,0.6817573110970319
597.0,0.6792762023888522
598.0,0.6768080008618046
599.0,0.6743526219857613
600.0,0.6719099818723715
601.0,0.6694799972698097
602.0,0.6670625855576281
603.0,0.6646576647415955
604.0,0.6622651534486124
605.0,0.6598849709216428
606.0,0.6575170370146786
607.0,0.6551612721877947
608.0,0.6528175975021573
609.0,0.6504859346151701
610.0,0.6481662057755538
611.0,0.6458583338185631
612.0,0.6435622421611776
613.0,0.641277854797341
614.0,0.6390050962932589
615.0,0.6367438917827253
616.0,0.6344941669624632
617.0,0.6322558480875433
618.0,0.6300288619668059
619.0,0.6278131359583313
620.0,0.6256085979649544
621.0,0.6234151764297985
622.0,0.621232800331866
623.0,0.619061399181636
624.0,0.616900903016743
625.0,0.6147512423976251
626.0,0.6126123484032816
627.0,0.6104841526270096
628.0,0.6083665871721925
629.0,0.6062595846481466
630.0,0.6041630781659507
631.0,0.6020770013343637
632.0,0.6000012882557353
633.0,0.5979358735219992
634.0,0.5958806922106048
635.0,0.5938356798806214
636.0,0.5918007725687391
637.0,0.5897759067853976
638.0,0.5877610195108836
639.0,0.5857560481915208
640.0,0.5837609307358346
641.0,0.5817756055107796
642.0,0.5798000113380041
643.0,0.5778340874901229
644.0,0.5758777736870403
645.0,0.5739310100922851
646.0,0.5719937373094021
647.0,0.5700658963783645
648.0,0.5681474287719896
649.0,0.5662382763924155
650.0,0.5643383815676195
651.0,0.5624476870479155
652.0,0.5605661360025338
653.0,0.5586936720161915
654.0,0.556830239085715
655.0,0.5549757816166814
656.0,0.5531302444200937
657.0,0.5512935727090754
658.0,0.5494657120956028
659.0,0.5476466085872636
660.0,0.5458362085840236
661.0,0.5440344588750595
662.0,0.5422413066355942
663.0,0.5404566994237413
664.0,0.5386805851774208
665.0,0.5369129122112641
666.0,0.5351536292135567
667.0,0.5334026852432224
668.0,0.5316600297268046
669.0,0.5299256124554932
670.0,0.5281993835821792
671.0,0.5264812936185225
672.0,0.524771293432039
673.0,0.5230693342432418
674.0,0.5213753676227808
675.0,0.5196893454886019
676.0,0.5180112201031719
677.0,0.5163409440706701
678.0,0.5146784703342424
679.0,0.5130237521732737
680.0,0.5113767432006744
681.0,0.5097373973601887
682.0,0.508105668923745
683.0,0.5064815124888091
684.0,0.5048648829757603
685.0,0.5032557356253078
686.0,0.501654025995909
687.0,0.500059709961224
688.0,0.49847274370759836
689.0,0.4968930837315234
690.0,0.4953206868371927
691.0,0.49375551013400143
692.0,0.49219751103412573
693.0,0.49064664725009755
694.0,0.4891028767924002
695.0,0.4875661579670906
696.0,0.4860364493734261
697.0,0.48451370990155584
698.0,0.4829978987301675
699.0,0.48148897532421475
700.0,0.47998689943261086
701.0,0.4784916310859971
702.0,0.47700313059448735
703.0,0.47552135854543487
704.0,0.4740462758012622
705.0,0.4725778434972414
706.0,0.47111602303935524
707.0,0.46966077610214235
708.0,0.46821206462657033
709.0,0.4667698508179218
710.0,0.4653340971437158
711.0,0.46390476633161476
712.0,0.4624818213673904
713.0,0.4610652254928753
714.0,0.4596549422039363
715.0,0.4582509352484854
716.0,0.45685316862448894
717.0,0.45546160657799023
718.0,0.45407621360116956
719.0,0.4526969544304089
720.0,0.4513237940443603
721.0,0.4499566976620609
722.0,0.4485956307410266
723.0,0.4472405589754056
724.0,0.44589144829411664
725.0,0.44454826485899895
726.0,0.443210975063001
727.0,0.44187954552837927
728.0,0.44055394310489954
729.0,0.43923413486805485
730.0,0.4379200881173226
731.0,0.4366117703744047
732.0,0.43530914938150056
733.0,0.4340121930995982
734.0,0.4327208697067627
735.0,0.4314351475964562
736.0,0.43015499537586166
737.0,0.42888038186423233
738.0,0.427611276091238
739.0,0.42634764729534125
740.0,0.425089464922185
741.0,0.4238366986229795
742.0,0.42258931825292023
743.0,0.4213472938696162
744.0,0.42011059573153225
745.0,0.41887919429641407
746.0,0.41765306021979076
747.0,0.4164321643534239
748.0,0.41521647774381415
749.0,0.41400597163069675
750.0,0.4128006174455592
751.0,0.4116003868101756
752.0,0.4104052515351431
753.0,0.40921518361843123
754.0,0.4080301552439553
755.0,0.4068501387801571
756.0,0.4056751067785847
757.0,0.4045050319724974
758.0,0.4033398872754887
759.0,0.40217964578009924
760.0,0.40102428075646146
761.0,0.39987376565094374
762.0,0.39872807408481903
763.0,0.3975871798529271
764.0,0.3964510569223539
765.0,0.3953196794311414
766.0,0.394193021686975
767.0,0.3930710581659064
768.0,0.391953763511082
769.0,0.390841112531473
770.0,0.3897330802006335
771.0,0.38862964165544905
772.0,0.38753077219490395
773.0,0.38643644727886917
774.0,0.3853466425268887
775.0,0.38426133371696863
776.0,0.3831804967844016
777.0,0.3821041078205707
778.0,0.38103214307179867
779.0,0.3799645789381615
780.0,0.37890139197235795
781.0,0.3778425588785569
782.0,0.37678805651126773
783.0,0.37573786187421226
784.0,0.37469195211922873
785.0,0.37365030454514214
786.0,0.372612896596685
787.0,0.3715797058634111
788.0,0.3705507100786183
789.0,0.36952588711826323
790.0,0.36850521499993577
791.0,0.3674886718817727
792.0,0.3664762360614435
793.0,0.36546788597509805
794.0,0.3644636001963561
795.0,0.36346335743527913
796.0,0.3624671365373816
797.0,0.3614749164826006
798.0,0.3604866763843325
799.0,0.3595023954884392
800.0,0.3585220531722742
801.0,0.3575456289437204
802.0,0.35657310244021734
803.0,0.3556044534278238
804.0,0.35463966180027046
805.0,0.35367870757802233
806.0,0.35272157090735945
807.0,0.35176823205944097
808.0,0.350818671429405
809.0,0.34987286953546487
810.0,0.3489308070179997
811.0,0.34799246463867806
812.0,0.3470578232795559
813.0,0.34612686394222797
814.0,0.34519956774693294
815.0,0.344275915931706
816.0,0.34335588985151827
817.0,0.3424394709774332
818.0,0.34152664089576545
819.0,0.34061738130724484
820.0,0.33971167402618707
821.0,0.33880950097967655
822.0,0.33791084420675976
823.0,0.3370156858576162
824.0,0.3361240081927854
825.0,0.3352357935823521
826.0,0.33435102450516757
827.0,0.33346968354806217
828.0,0.3325917534050852
829.0,0.3317172168767161
830.0,0.33084605686911256
831.0,0.32997825639335443
832.0,0.32911379856468853
833.0,0.32825266660179037
834.0,0.32739484382602435
835.0,0.32654031366070596
836.0,0.3256890596303809
837.0,0.3248410653601003
838.0,0.32399631457471617
839.0,0.323154791098152
840.0,0.3223164788527222
841.0,0.32148136185841614
842.0,0.3206494242322178
843.0,0.31982065018741257
844.0,0.31899502403290814
845.0,0.3181725301725599
846.0,0.31735315310449774
847.0,0.3165368774204613
848.0,0.3157236878051414
849.0,0.3149135690355283
850.0,0.31410650598025425
851.0,0.3133024835989588
852.0,0.3125014869416426
853.0,0.31170350114803624
854.0,0.31090851144697185
855.0,0.3101165031557607
856.0,0.3093274616795654
857.0,0.3085413725107951
858.0,0.3077582212284974
859.0,0.3069779934977434
860.0,0.3062006750690344
861.0,0.3054262517777128
862.0,0.304654709543353
863.0,0.3038860343692033
864.0,0.30312021234158026
865.0,0.30235722962930484
866.0,0.30159707248312384
867.0,0.30083972723515057
868.0,0.3000851802982918
869.0,0.2993334181657006
870.0,0.2985844274102067
871.0,0.29783819468378264
872.0,0.29709470671699106
873.0,0.29635395031843914
874.0,0.2956159123742457
875.0,0.294880579847514
876.0,0.29414793977779025
877.0,0.2934179792805479
878.0,0.29269068554666533
879.0,0.2919660458419083
880.0,0.2912440475064193
881.0,0.29052467795420034
882.0,0.28980792467262556
883.0,0.28909377522192425
884.0,0.2883822172346901
885.0,0.2876732384153857
886.0,0.2869668265398623
887.0,0.28626296945486307
888.0,0.2855616550775445
889.0,0.284862871395004
890.0,0.28416660646379716
891.0,0.2834728484094753
892.0,0.2827815854261152
893.0,0.28209280577584656
894.0,0.2814064977884075
895.0,0.28072264986068446
896.0,0.2800412504562467
897.0,0.2793622881049129
898.0,0.2786857514022968
899.0,0.2780116290093653
900.0,0.2773399096519984
901.0,0.27667058212056167
902.0,0.27600363526946203
903.0,0.2753390580167252
904.0,0.27467683934356824
905.0,0.2740169682939764
906.0,0.27335943397428514
907.0,0.27270422555276325
908.0,0.27205133225919875
909.0,0.27140074338448994
910.0,0.2707524482802387
911.0,0.2701064363583427
912.0,0.26946269709060044
913.0,0.268821220008312
914.0,0.26818199470188353
915.0,0.2675450108204303
916.0,0.2669102580713993
917.0,0.26627772622017054
918.0,0.2656474050896904
919.0,0.265019284560068
920.0,0.26439335456822416
921.0,0.263769605107499
922.0,0.2631480262272811
923.0,0.2625286080326511
924.0,0.2619113406840033
925.0,0.2612962143966911
926.0,0.2606832194406597
927.0,0.2600723461400867
928.0,0.2594635848730382
929.0,0.25885692607110444
930.0,0.25825236021905557
931.0,0.2576498778544939
932.0,0.2570494695675067
933.0,0.25645112600032666
934.0,0.25585483784699004
935.0,0.2552605958530034
936.0,0.2546683908150034
937.0,0.25407821358042776
938.0,0.2534900550471868
939.0,0.2529039061633361
940.0,0.2523197579267442
941.0,0.251737601384785
942.0,0.25115742763399934
943.0,0.25057922781979625
944.0,0.2500029931361188
945.0,0.24942871482515067
946.0,0.24885638417698605
947.0,0.24828599252933428
948.0,0.24771753126720977
949.0,0.24715099182263087
950.0,0.24658636567430928
951.0,0.2460236443473597
952.0,0.24546281941300074
953.0,0.2449038824882559
954.0,0.24434682523566456
955.0,0.24379163936298778
956.0,0.24323831662292494
957.0,0.24268684881282018
958.0,0.24213722777438423
959.0,0.24158944539340485
960.0,0.2410434935994767
961.0,0.24049936436571226
962.0,0.2399570497084699
963.0,0.23941654168708323
964.0,0.23887783240358143
965.0,0.23834091400242488
966.0,0.23780577867023364
967.0,0.23727241863552367
968.0,0.23674082616843575
969.0,0.2362109935804846
970.0,0.23568291322428356
971.0,0.23515657749329721
972.0,0.23463197882158074
973.0,0.2341091096835201
974.0,0.23358796259358738
975.0,0.23306853010608455
976.0,0.2325508048148897
977.0,0.23203477935321593
978.0,0.23152044639336394
979.0,0.2310077986464737
980.0,0.23049682886228587
981.0,0.2299875298288965
982.0,0.22947989437252692
983.0,0.2289739153572733
984.0,0.22846958568487952
985.0,0.22796689829450398
986.0,0.22746584616248108
987.0,0.22696642230209435
988.0,0.2264686197633474
989.0,0.22597243163273273
990.0,0.22547785103301157
991.0,0.22498487112298574
992.0,0.22449348509727513
993.0,0.2240036861860964
994.0,0.2235154676550434
995.0,0.22302882280487354
996.0,0.22254374497128418
997.0,0.22206022752470234
998.0,0.22157826387006818
999.0,0.22109784744662622
1000.0,0.2206189717277119
