Ts,Cv
11.5,0.11915325452075262
11.6,0.12409699719704394
11.7,0.12919562681600935
11.8,0.13445244456476896
11.9,0.13987072724060925
12.0,0.145453720504573
12.1,0.1512046337512226
12.2,0.15712663312037944
12.3,0.16322283763769452
12.4,0.1694963116548198
12.5,0.17595006067441632
12.6,0.18258702562626888
12.7,0.18941007786688543
12.8,0.19642201438787246
12.9,0.2036255523527826
13.0,0.21102332549579028
13.1,0.21861787889765444
13.2,0.22641166498444285
13.3,0.23440703977214422
13.4,0.24260625869564093
13.5,0.25101147303754623
13.6,0.259624727010947
13.7,0.26844795382441244
13.8,0.27748297293372204
13.9,0.28673148764432427
14.0,0.2961950821058081
14.1,0.3058752188258277
14.2,0.31577323695529086
14.3,0.325890350196261
14.4,0.3362276444717399
14.5,0.3467860775354838
14.6,0.3575664763475259
14.7,0.36856953653192676
14.8,0.3797958215796887
14.9,0.3912457612661422
15.0,0.4029196522893832
15.1,0.4148176564071448
15.2,0.4269398012186197
15.3,0.4392859794653941
15.4,0.4518559495374619
15.5,0.46464933545516485
15.6,0.4776656274097927
15.7,0.49090418191854396
15.8,0.5043642227012789
15.9,0.5180448420749928
16.0,0.5319450011440168
16.1,0.5460635310366055
16.2,0.5603991343746609
16.3,0.5749503863990001
16.4,0.5897157366492142
16.5,0.6046935103017039
16.6,0.6198819100466098
16.7,0.6352790173710138
16.8,0.6508827954800364
16.9,0.6666910900576587
17.0,0.6827016321337568
17.1,0.6989120399060341
17.2,0.7153198207441479
17.3,0.7319223743641023
17.4,0.7487169941596334
17.5,0.7657008702505745
17.6,0.7828710917180427
17.7,0.800224649243745
17.8,0.8177584380361739
17.9,0.8354692597492462
18.0,0.8533538259451214
18.1,0.8714087604725029
18.2,0.8896306023766668
18.3,0.9080158085275589
18.4,0.9265607569055884
18.5,0.9452617488977876
18.6,0.9641150129569557
18.7,0.9831167067669386
18.8,1.0022629207358338
18.9,1.021549680817328
19.0,1.0409729513836403
19.1,1.0605286383582224
19.2,1.0802125922083525
19.3,1.100020610909601
19.4,1.1199484429429134
19.5,1.1399917903703092
19.6,1.1601463117151958
19.7,1.1804076251778794
19.8,1.2007713112562102
19.9,1.2212329161381588
20.0,1.2417879543052275
20.1,1.2624319117510518
20.2,1.2831602487623572
20.3,1.303968402917202
20.4,1.3248517917327203
20.5,1.3458058157725827
20.6,1.36682586142952
20.7,1.3879073036983698
20.8,1.4090455088274245
20.9,1.430235837185134
21.0,1.4514736460477242
21.1,1.4727542920731156
21.2,1.4940731340218263
21.3,1.5154255353397748
21.4,1.53680686663602
21.5,1.558212508435911
21.6,1.5796378533844893
21.7,1.6010783086811762
21.8,1.6225292986404993
21.9,1.6439862667939527
22.0,1.665444678515539
22.1,1.686900022762442
22.2,1.7083478147304556
22.3,1.7297835976517373
22.4,1.7512029450729931
22.5,1.7726014627429436
22.6,1.7939747907369001
22.7,1.8153186053145292
22.8,1.8366286207321418
22.9,1.8579005911194957
23.0,1.8791303122991558
23.1,1.9003136232650002
23.2,1.9214464081566336
23.3,1.9425245975818008
23.4,1.9635441701876948
23.5,1.9845011544281366
23.6,2.005391629555866
23.7,2.0262117272334867
23.8,2.0469576329490047
23.9,2.0676255869435995
24.0,2.088211885697734
24.1,2.1087128830400483
24.2,2.1291249909092906
24.3,2.149444680972137
24.4,2.1696684849693226
24.5,2.1897929961062697
24.6,2.209814869691538
24.7,2.229730823960681
24.8,2.249537640822438
24.9,2.2692321667119066
25.0,2.288811312950663
25.1,2.3082720566923016
25.2,2.327611441162604
25.3,2.3468265762852183
25.4,2.365914639102282
25.5,2.38487287419623
25.6,2.4036985939898874
25.7,2.4223891790004553
25.8,2.440942078225214
25.9,2.459354809162735
26.0,2.4776249580708796
26.1,2.4957501800264206
26.2,2.513728199041732
26.3,2.53155680799771
26.4,2.549233868710956
26.5,2.566757311776886
26.6,2.584125136571609
26.7,2.601335410935105
26.8,2.6183862711429464
26.9,2.6352759216468886
27.0,2.6520026347359718
27.1,2.6685647503171
27.2,2.6849606755969275
27.3,2.701188884591257
27.4,2.717247917860499
27.5,2.7331363820497545
27.6,2.748852949349047
27.7,2.7643963570971932
27.8,2.779765407257608
27.9,2.7949589657678597
28.0,2.8099759620472624
28.1,2.8248153884301526
28.2,2.8394762994688643
28.3,2.85395781131497
28.4,2.868259101047888
28.5,2.8823794059709624
28.6,2.8963180229729777
28.7,2.9100743077037836
28.8,2.923647673807711
28.9,2.9370375922538328
29.0,2.9502435905765094
29.1,2.963265251883044
29.2,2.9761022142974873
29.3,2.9887541698635407
29.4,3.0012208639714437
29.5,3.013502094381514
29.6,3.025597710218821
29.7,3.0375076114259816
29.8,3.049231747601893
29.9,3.0607701172451662
30.0,3.07212276685029
30.1,3.0832897899792324
30.2,3.0942713262997823
30.3,3.1050675608500833
30.4,3.1156787228915213
30.5,3.1261050851827785
30.6,3.1363469629667597
30.7,3.1464047129802517
30.8,3.1562787327270048
30.9,3.1659694593314933
31.0,3.175477368765496
31.1,3.184802974867111
31.2,3.1939468283595254
31.3,3.202909516053146
31.4,3.2116916598157896
31.5,3.2202939157434702
31.6,3.2287169731396714
31.7,3.2369615537303438
31.8,3.2450284106703875
31.9,3.252918327651348
32.0,3.260632118097204
32.1,3.2681706241228126
32.2,3.275534715808206
32.3,3.2827252902327086
32.4,3.289743270634701
32.5,3.296589605525682
32.6,3.30326526786996
32.7,3.3097712542706947
32.8,3.3161085840537985
32.9,3.3222782985400636
33.0,3.328281460104092
33.1,3.334119151506012
33.2,3.339792474988986
33.3,3.3453025515831425
33.4,3.3506505201955465
33.5,3.3558375370249554
33.6,3.3608647746549907
33.7,3.3657334213601144
33.8,3.3704446804098196
33.9,3.374999769299
34.0,3.379399919040355
34.1,3.383646373495664
34.2,3.3877403886695028
34.3,3.3916832320045027
34.4,3.395476181757295
34.5,3.39912052635323
34.6,3.402617563696693
34.7,3.405968600584233
34.8,3.409174952066068
34.9,3.4122379408534234
35.0,3.4151588967060102
35.1,3.417939155890105
35.2,3.420580060557605
35.3,3.4230829582240805
35.4,3.4254492011900095
35.5,3.427680146067777
35.6,3.429777153210632
35.7,3.4317415861744873
35.8,3.4335748113419307
35.9,3.4352781972665785
36.0,3.4368531143392693
36.1,3.438300934273393
36.2,3.439623029613951
36.3,3.440820773345519
36.4,3.4418955384783416
36.5,3.4428486975953403
36.6,3.4436816224236932
36.7,3.4443956835370613
36.8,3.4449922498634584
36.9,3.4454726883376914
37.0,3.445838363590668
37.1,3.4460906375534615
37.2,3.4462308691353876
37.3,3.4462604138431723
37.4,3.446180623529194
37.5,3.44599284606811
37.6,3.445698425005565
37.7,3.4452986992984402
37.8,3.4447950030642764
37.9,3.4441886652582356
38.0,3.4434810094221073
38.1,3.442673353462849
38.2,3.441767009391833
38.3,3.4407632830491655
38.4,3.4396634739531686
38.5,3.438468874999443
38.6,3.437180772322314
38.7,3.4358004450720587
38.8,3.4343291651836063
38.9,3.4327681972556108
39.0,3.4311187983192166
39.1,3.429382217708201
39.2,3.4275596968591975
39.3,3.4256524691945107
39.4,3.423661759960662
39.5,3.421588786074585
39.6,3.4194347560093994
39.7,3.41720086968166
39.8,3.4148883182822574
39.9,3.4124982842214138
40.0,3.410031940987615
40.1,3.4074904530402903
40.2,3.404874975749557
40.3,3.4021866552933826
40.4,3.399426628548617
40.5,3.3965960230740766
40.6,3.3936959569705336
40.7,3.3907275388655584
40.8,3.3876918678297687
40.9,3.384590033334106
41.0,3.381423115191162
41.1,3.378192183507672
41.2,3.3748982986538616
41.3,3.3715425112156456
41.4,3.3681258619641254
41.5,3.364649381860735
41.6,3.361114091966772
41.7,3.3575210034990777
41.8,3.3538711177585263
41.9,3.350165426163925
42.0,3.346404910185966
42.1,3.342590541395989
42.2,3.338723281472515
42.3,3.334804082145037
42.4,3.3308338852642185
42.5,3.3268136227579816
42.6,3.322744216675897
42.7,3.318626579211449
42.8,3.3144616127028264
42.9,3.31025020964292
43.0,3.3059932527477547
43.1,3.3016916149400872
43.2,3.2973461593745985
43.3,3.292957739519767
43.4,3.288527199144279
43.5,3.2840553723651174
43.6,3.2795430836869905
43.7,3.2749911480652116
43.8,3.2704003709064886
43.9,3.265771548143422
44.0,3.2611054662582797
44.1,3.2564029023676113
44.2,3.251664624225689
44.3,3.24689139029404
44.4,3.2420839498071885
44.5,3.237243042818256
44.6,3.232369400239042
44.7,3.227463743927213
44.8,3.2225267866980136
44.9,3.2175592324380635
45.0,3.212561776123778
45.1,3.2075351038948536
45.2,3.2024798931174665
45.3,3.1973968124553274
45.4,3.1922865219342085
45.5,3.1871496729722173
45.6,3.1819869084855297
45.7,3.176798862958612
45.8,3.1715861624501
45.9,3.1663494247447668
46.0,3.161089259360974
46.1,3.1558062676439524
46.2,3.150501042815355
46.3,3.1451741700697626
46.4,3.1398262266433274
46.5,3.1344577818519745
46.6,3.12906939718305
46.7,3.123661626381863
46.8,3.11823501548802
46.9,3.112790102940704
47.0,3.107327419632402
47.1,3.1018474889795526
47.2,3.096350827001249
47.3,3.09083794238105
47.4,3.08530933655859
47.5,3.079765503792105
47.6,3.0742069312063216
47.7,3.0686340988983973
47.8,3.063047480020071
47.9,3.0574475407890147
48.0,3.0518347406200728
48.1,3.0462095321826066
48.2,3.0405723614440476
48.3,3.034923667783719
48.4,3.029263884020524
48.5,3.023593436532584
48.6,3.01791274528649
48.7,3.0122222239104293
48.8,3.006522279811809
48.9,3.000813314188071
49.0,2.9950957221236454
49.1,2.989369892662824
49.2,2.9836362088596107
49.3,2.9778950478801653
49.4,2.9721467810326536
49.5,2.9663917738718566
49.6,2.9606303862142074
49.7,2.9548629722791455
49.8,2.9490898806985366
49.9,2.943311454596319
50.0,2.9375280316497436
50.1,2.93173994419483
50.2,2.9259475192331874
50.3,2.9201510785379137
50.4,2.914350938688074
50.5,2.9085474111689402
50.6,2.9027408023923518
50.7,2.896931413810984
50.8,2.8911195419222393
50.9,2.885305478380831
51.0,2.879489510023062
51.1,2.873671918955508
51.2,2.8678529825965446
51.3,2.86203297374231
51.4,2.85621216063093
51.5,2.8503908069931203
51.6,2.8445691721287676
51.7,2.838747510923183
51.8,2.83292607395679
51.9,2.827105107524313
52.0,2.8212848537079185
52.1,2.815465550424
52.2,2.809647431497838
52.3,2.803830726674806
52.4,2.7980156617338823
52.5,2.792202458485093
52.6,2.786391334869439
52.7,2.780582504976906
52.8,2.774776179112075
52.9,2.768972563853984
53.0,2.7631718620784502
53.1,2.757374273043578
53.2,2.7515799924370907
53.3,2.745789212377917
53.4,2.740002121527227
53.5,2.7342189050942087
53.6,2.728439744915896
53.7,2.7226648194685
53.8,2.7168943039430804
53.9,2.711128370288043
54.0,2.705367187219624
54.1,2.6996109203387917
54.2,2.6938597320938404
54.3,2.6881137818965786
54.4,2.6823732261049
54.5,2.6766382181152366
54.6,2.670908908373338
54.7,2.6651854444319656
54.8,2.6594679709705975
54.9,2.653756629893411
55.0,2.6480515602833417
55.1,2.642352898526672
55.2,2.636660778292923
55.3,2.6309753306083086
55.4,2.6252966838734006
55.5,2.6196249639200717
55.6,2.6139602940384825
55.7,2.608302795003098
55.8,2.6026525851368376
55.9,2.597009780332794
56.0,2.5913744940823054
56.1,2.5857468375272745
56.2,2.5801269194767102
56.3,2.574514846453206
56.4,2.5689107227356933
56.5,2.5633146503681647
56.6,2.5577267292223587
56.7,2.552147057001205
56.8,2.5465757292919258
56.9,2.5410128395948446
57.0,2.5354584793480406
57.1,2.5299127379708817
57.2,2.524375702872277
57.3,2.5188474595056163
57.4,2.513328091386153
57.5,2.5078176801243233
57.6,2.502316305452345
57.7,2.4968240452537946
57.8,2.4913409755930376
57.9,2.485867170748934
58.0,2.4804027032249722
58.1,2.4749476437936613
58.2,2.469502061528593
58.3,2.4640660237977716
58.4,2.4586395963366963
58.5,2.453222843226428
58.6,2.4478158269634194
58.7,2.4424186084526607
58.8,2.4370312470516518
58.9,2.4316538005678163
59.0,2.4262863253302034
59.1,2.420928876164353
59.2,2.415581506444313
59.3,2.410244268111862
59.4,2.4049172116776996
59.5,2.399600386281096
59.6,2.3942938396826654
59.7,2.388997618304619
59.8,2.383711767223538
59.9,2.3784363302475247
60.0,2.373171349862664
60.1,2.3679168673167394
60.2,2.3626729226108787
60.3,2.357439554520511
60.4,2.3522168006262576
60.5,2.3470046973218484
60.6,2.341803279830116
60.7,2.3366125822403245
60.8,2.331432637519847
60.9,2.3262634775143476
61.0,2.321105132997287
61.1,2.3159576336509544
61.2,2.310821008123308
61.3,2.3056952840178906
61.4,2.3005804879204543
61.5,2.295476645414288
61.6,2.2903837811034538
61.7,2.2853019186059353
61.8,2.2802310806101427
61.9,2.2751712888537967
62.0,2.270122564157285
62.1,2.265084926430024
62.2,2.260058394704298
62.3,2.255042987125436
62.4,2.250038720979673
62.5,2.245045612709828
62.6,2.240063677932891
62.7,2.2350929314373684
62.8,2.230133387218191
62.9,2.22518505847321
63.0,2.2202479576356224
63.1,2.215322096354676
63.2,2.2104074855528166
63.3,2.205504135412104
63.4,2.200612055370682
63.5,2.1957312541845044
63.6,2.1908617398816825
63.7,2.1860035198319534
63.8,2.181156600708863
63.9,2.176320988540555
64.0,2.1714966886818843
64.1,2.166683705868743
64.2,2.161882044196594
64.3,2.157091707155966
64.4,2.152312697611895
64.5,2.147545017850737
64.6,2.1427886695665865
64.7,2.1380436538850494
64.8,2.133309971360356
64.9,2.1285876219898707
65.0,2.123876605248951
65.1,2.1191769200489015
65.2,2.114488564802798
65.3,2.109811537387584
65.4,2.10514583518947
65.5,2.100491455095411
65.6,2.095848393502992
65.7,2.0912166463319215
65.8,2.0865962090320997
65.9,2.0819870765973825
66.0,2.077389243574842
66.1,2.0728027040490797
66.2,2.068227451691035
66.3,2.0636634797309026
66.4,2.0591107809836973
66.5,2.054569347854538
66.6,2.05003917234912
66.7,2.0455202460749984
66.8,2.0410125602495834
66.9,2.0365161057178183
67.0,2.0320308729364838
67.1,2.0275568520129634
67.2,2.023094032690794
67.3,2.0186424043563296
67.4,2.014201956065877
67.5,2.009772676515781
67.6,2.0053545540929925
67.7,2.0009475768485436
67.8,1.9965517325198627
67.9,1.9921670085245629
68.0,1.9877933919858815
68.1,1.9834308697246459
68.2,1.9790794282624464
68.3,1.9747390538402099
68.4,1.9704097324194672
68.5,1.9660914496786654
68.6,1.961784191035947
68.7,1.9574879416361253
68.8,1.953202686372642
68.9,1.948928409878649
69.0,1.9446650965496677
69.1,1.9404127305288774
69.2,1.9361712957313213
69.3,1.9319407758303422
69.4,1.9277211542797685
69.5,1.9235124143071172
69.6,1.9193145389329473
69.7,1.9151275109460564
69.8,1.9109513129402929
69.9,1.906785927303509
70.0,1.9026313362343747
70.1,1.898487521721637
70.2,1.8943544655739992
70.3,1.8902321494090426
70.4,1.8861205546745796
70.5,1.88201966263037
70.6,1.8779294543680236
70.7,1.873849910808518
70.8,1.8697810127130094
70.9,1.8657227406730097
71.0,1.8616750751406068
71.1,1.8576379963966236
71.2,1.8536114845790466
71.3,1.8495955196858036
71.4,1.8455900815665054
71.5,1.8415951499359016
71.6,1.8376107043750909
71.7,1.8336367243303573
71.8,1.8296731891207336
71.9,1.8257200779448979
72.0,1.8217773698771582
72.1,1.8178450438751892
72.2,1.813923078776888
72.3,1.8100114533232177
72.4,1.806110146128974
72.5,1.8022191357132515
72.6,1.798338400495357
72.7,1.7944679187817958
72.8,1.790607668800723
72.9,1.7867576286751725
73.0,1.7829177764351338
73.1,1.7790880900313566
73.2,1.7752685473215588
73.3,1.7714591260852135
73.4,1.7676598040250857
73.5,1.7638705587545709
73.6,1.7600913678204315
73.7,1.756322208697813
73.8,1.7525630587862098
73.9,1.7488138954246524
74.0,1.745074695879706
74.1,1.741345437360881
74.2,1.7376260970071242
74.3,1.73391665191517
74.4,1.7302170791071692
74.5,1.7265273555643348
74.6,1.722847458214884
74.7,1.7191773639248535
74.8,1.7155170495311565
74.9,1.7118664918084787
75.0,1.708225667500504
75.1,1.7045945532964657
75.2,1.7009731258554894
75.3,1.6973613617959566
75.4,1.6937592376993251
75.5,1.690166730113739
75.6,1.6865838155525028
75.7,1.6830104704997666
75.8,1.679446671413519
75.9,1.675892394718955
76.0,1.6723476168199214
76.1,1.668812314095489
76.2,1.6652864629007698
76.3,1.6617700395701327
76.4,1.6582630204189173
76.5,1.6547653817475314
76.6,1.6512770998360828
76.7,1.647798150954974
76.8,1.6443285113571273
76.9,1.6408681572837487
77.0,1.6374170649695412
77.1,1.6339752106341505
77.2,1.6305425704974326
77.3,1.6271191207655413
77.4,1.6237048376407919
77.5,1.6202996973282615
77.6,1.616903676024279
77.7,1.6135167499238314
77.8,1.6101388952260012
77.9,1.6067700881242195
78.0,1.603410304826173
78.1,1.6000595215308062
78.2,1.5967177144492306
78.3,1.5933848597888847
78.4,1.5900609337788292
78.5,1.586745912642952
78.6,1.583439772623641
78.7,1.5801424899637582
78.8,1.5768540409238072
78.9,1.5735744017772124
79.0,1.5703035488028376
79.1,1.5670414583065815
79.2,1.5637881065924417
79.3,1.5605434699894554
79.4,1.5573075248494552
79.5,1.554080247529061
79.6,1.5508616144096805
79.7,1.5476516018960311
79.8,1.5444501864004494
79.9,1.5412573443742714
80.0,1.538073052271003
80.1,1.534897286581825
80.2,1.5317300238133442
80.3,1.5285712404985679
80.4,1.5254209131996066
80.5,1.522279018491028
80.6,1.519145532989765
80.7,1.5160204333273326
80.8,1.5129036961691142
80.9,1.5097952982087994
81.0,1.5066952161666154
81.1,1.5036034267926872
81.2,1.5005199068683714
81.3,1.4974446332053022
81.4,1.4943775826467065
81.5,1.491318732065747
81.6,1.4882680583756744
81.7,1.4852255385118287
81.8,1.4821911494524522
81.9,1.4791648682024108
82.0,1.4761466718134313
82.1,1.4731365373562069
82.2,1.4701344419507154
82.3,1.4671403627447848
82.4,1.464154276928181
82.5,1.4611761617297583
82.6,1.4582059944057364
82.7,1.4552437522653134
82.8,1.4522894126424755
82.9,1.4493429529177038
83.0,1.4464043505138726
83.1,1.4434735828838043
83.2,1.4405506275320286
83.3,1.4376354619925953
83.4,1.43472806385354
83.5,1.431828410731429
83.6,1.42893648029224
83.7,1.4260522502447501
83.8,1.4231756983387938
83.9,1.4203068023644776
84.0,1.4174455401536605
84.1,1.4145918895947458
84.2,1.4117458286046938
84.3,1.4089073351511374
84.4,1.406076387249772
84.5,1.403252962951585
84.6,1.4004370403631554
84.7,1.3976285976322824
84.8,1.3948276129531798
84.9,1.3920340645579758
85.0,1.3892479307392473
85.1,1.386469189824233
85.2,1.383697820194981
85.3,1.3809338002743001
85.4,1.3781771085381753
85.5,1.375427723505261
85.6,1.3726856237425726
85.7,1.3699507878669144
85.8,1.3672231945420854
85.9,1.3645028224796734
86.0,1.3617896504397085
86.1,1.3590836572334462
86.2,1.356384821717312
86.3,1.3536931227982139
86.4,1.3510085394346545
86.5,1.3483310506285784
86.6,1.3456606354376428
86.7,1.3429972729643211
86.8,1.340340942368343
86.9,1.337691622848772
87.0,1.3350492936623777
87.1,1.3324139341148933
87.2,1.329785523560517
87.3,1.3271640414036103
87.4,1.3245494671040516
87.5,1.3219417801662745
87.6,1.3193409601469674
87.7,1.316746986662301
87.8,1.3141598393613583
87.9,1.311579497961478
88.0,1.30900594222701
88.1,1.3064391519649736
88.2,1.3038791070461104
88.3,1.301325787382754
88.4,1.2987791729438163
88.5,1.2962392437534758
88.6,1.2937059798772488
88.7,1.2911793614423435
88.8,1.2886593686192251
88.9,1.2861459816368817
89.0,1.2836391807758252
89.1,1.281138946363658
89.2,1.2786452587866646
89.3,1.276158098473953
89.4,1.273677445919439
89.5,1.2712032816602696
89.6,1.2687355862829903
89.7,1.2662743404337042
89.8,1.26381952481128
89.9,1.2613711201591535
90.0,1.258929107277541
90.1,1.2564934670223562
90.2,1.2540641802959966
90.3,1.2516412280552047
90.4,1.2492245913099045
90.5,1.2468142511234228
90.6,1.2444101886073542
90.7,1.2420123849284141
90.8,1.239620821306825
90.9,1.2372354790117643
91.0,1.2348563393688496
91.1,1.2324833837511795
91.2,1.2301165935857858
91.3,1.227755950356401
91.4,1.225401435592993
91.5,1.223053030881748
91.6,1.2207107178587695
91.7,1.2183744782117545
91.8,1.2160442936833018
91.9,1.2137201460669875
92.0,1.2114020172051458
92.1,1.2090898889998944
92.2,1.2067837433998325
92.3,1.2044835624025971
92.4,1.2021893280663534
92.5,1.1999010224922013
92.6,1.1976186278421073
92.7,1.19534212632105
92.8,1.1930715001912977
92.9,1.1908067317647273
93.0,1.1885478034075672
93.1,1.1862946975317048
93.2,1.1840473966103084
93.3,1.1818058831565355
93.4,1.179570139743642
93.5,1.177340148993629
93.6,1.1751158935776473
93.7,1.1728973562231109
93.8,1.1706845197015945
93.9,1.1684773668427437
94.0,1.1662758805222067
94.1,1.1640800436720795
94.2,1.161889839268802
94.3,1.1597052503433634
94.4,1.1575262599805858
94.5,1.1553528513060631
94.6,1.153185007509497
94.7,1.1510227118199126
94.8,1.1488659475232923
94.9,1.1467146979513505
95.0,1.1445689464918807
95.1,1.1424286765754126
95.2,1.140293871693069
95.3,1.138164515373663
95.4,1.136040591205634
95.5,1.1339220828238776
95.6,1.1318089739109487
95.7,1.129701248205182
95.8,1.1275988894873366
95.9,1.1255018815933049
96.0,1.1234102084061874
96.1,1.1213238538583759
96.2,1.119242801931393
96.3,1.1171670366565305
96.4,1.1150965421161885
96.5,1.1130313024345597
96.6,1.11097130179656
96.7,1.1089165244240595
96.8,1.1068669545962817
96.9,1.1048225766346205
97.0,1.102783374914059
97.1,1.1007493338540295
97.2,1.0987204379266995
97.3,1.096696671649942
97.4,1.0946780195878885
97.5,1.0926644663564782
97.6,1.0906559966173692
97.7,1.0886525950779842
97.8,1.0866542464992826
97.9,1.084660935685388
98.0,1.0826726474892108
98.1,1.0806893668104183
98.2,1.0787110785955638
98.3,1.0767377678412142
98.4,1.0747694195886335
98.5,1.0728060189243147
98.6,1.0708475509873279
98.7,1.0688940009569061
98.8,1.066945354064797
98.9,1.0650015955850909
99.0,1.0630627108374366
99.1,1.0611286851944934
99.2,1.0591995040689692
99.3,1.057275152921191
99.4,1.0553556172564624
99.5,1.053440882628399
99.6,1.0515309346349657
99.7,1.0496257589229305
99.8,1.0477253411771572
99.9,1.0458296671348368
100.0,1.0439387225760954
100.1,1.0420524933265505
100.2,1.0401709652562132
100.3,1.0382941242807202
100.4,1.0364219563591204
100.5,1.0345544474989024
100.6,1.0326915837462813
100.7,1.0308333511989896
100.8,1.0289797359928918
100.9,1.0271307243135364
101.0,1.0252863023858567
101.1,1.023446456481188
101.2,1.0216111729150639
101.3,1.0197804380443238
101.4,1.0179542382737807
101.5,1.016132560050305
101.6,1.0143153898617665
101.7,1.012502714241319
101.8,1.0106945197642456
101.9,1.008890793050228
102.0,1.0070915207627278
102.1,1.0052966896047737
102.2,1.0035062863281399
102.3,1.0017202977184776
102.4,0.9999387106115443
102.5,0.998161511881053
102.6,0.9963886884476894
102.7,0.9946202272693401
102.8,0.9928561153470782
102.9,0.9910963397279905
103.0,0.9893408874936136
103.1,0.9875897457741728
103.2,0.9858429017365972
103.3,0.9841003425941242
103.4,0.9823620555951686
103.5,0.9806280280362178
103.6,0.9788982472488958
103.7,0.9771727006100255
103.8,0.9754513755325838
103.9,0.9737342594752831
104.0,0.9720213399367474
104.1,0.970312604452602
104.2,0.9686080406011996
104.3,0.9669076360034446
104.4,0.9652113783154912
104.5,0.9635192552339432
104.6,0.9618312545027805
104.7,0.9601473638970182
104.8,0.9584675712376974
104.9,0.9567918643773132
105.0,0.9551202312172847
105.1,0.9534526596923089
105.2,0.951789137779133
105.3,0.9501296534908095
105.4,0.9484741948832944
105.5,0.9468227500472869
105.6,0.9451753071147272
105.7,0.9435318542545275
105.8,0.94189237967744
105.9,0.9402568716292925
106.0,0.9386253183940257
106.1,0.9369977082959523
106.2,0.9353740296960215
106.3,0.9337542709929206
106.4,0.932138420624991
106.5,0.9305264670672592
106.6,0.9289183988302264
106.7,0.9273142044640895
106.8,0.9257138725564411
106.9,0.9241173917336736
107.0,0.9225247506529807
107.1,0.9209359380146518
107.2,0.919350942554791
107.3,0.917769753046889
107.4,0.9161923582958307
107.5,0.9146187471488821
107.6,0.9130489084874962
107.7,0.9114828312304905
107.8,0.9099205043297938
107.9,0.9083619167791551
108.0,0.9068070576017732
108.1,0.9052559158615622
108.2,0.9037084806548272
108.3,0.9021647411157244
108.4,0.9006246864137135
108.5,0.8990883057517527
108.6,0.8975555883720318
108.7,0.8960265235476528
108.8,0.8945011005873421
108.9,0.8929793088368001
109.0,0.8914611376764199
109.1,0.8899465765192633
109.2,0.8884356148169755
109.3,0.8869282420502208
109.4,0.8854244477378872
109.5,0.8839242214319236
109.6,0.8824275527203255
109.7,0.8809344312206885
109.8,0.8794448465880981
109.9,0.8779587885122507
110.0,0.8764762467144521
110.1,0.8749972109492767
110.2,0.8735216710058152
110.3,0.8720496167076905
110.4,0.8705810379095318
110.5,0.8691159245003096
110.6,0.8676542664028843
110.7,0.8661960535715019
110.8,0.86474127599411
110.9,0.8632899236916077
111.0,0.8618419867170342
111.1,0.8603974551547542
111.2,0.8589563191257062
111.3,0.8575185687781047
111.4,0.8560841942949621
